sample_index,micros,ax,ay,az
68818,70433009,-6021,1037,2772
68819,70434010,-8112,764,2863
68820,70435010,-8530,591,2602
68821,70436010,-7547,429,2148
68822,70437010,-3168,135,2101
68823,70438010,460,-117,2492
68824,70439010,1723,-478,3022
68825,70440010,1321,-1092,3234
68826,70441010,194,-1966,3210
68827,70442010,592,-2839,3466
68828,70443009,595,-3341,3715
68829,70444010,-1004,-3521,3458
68830,70445010,-2011,-3358,3084
68831,70446010,-1365,-2855,3008
68832,70447010,492,-2145,3107
68833,70448010,2744,-1414,3609
68834,70449010,4405,-768,4680
68835,70450010,6837,-314,6143
68836,70451010,7755,-38,7418
68837,70452010,4743,132,8020
68838,70453010,2641,255,8335
68839,70454009,2573,439,8545
68840,70455010,2809,617,8215
68841,70456010,2008,893,7415
68842,70457009,694,1245,6475
68843,70458009,994,1640,5428
68844,70459010,1871,2179,4667
68845,70460010,2866,2710,4280
68846,70461010,3557,2950,3874
68847,70462010,1390,2955,3461
68848,70463010,-3658,2719,3210
68849,70464010,-7007,2272,3186
68850,70465009,-5549,1694,3078
68851,70466010,-5479,1126,2854
68852,70467010,-7818,788,2741
68853,70468010,-8556,588,2473
68854,70469010,-7904,448,2121
68855,70470010,-3992,170,2072
68856,70471010,110,-81,2355
68857,70472010,1582,-418,2899
68858,70473010,1333,-1007,3245
68859,70474010,366,-1877,3281
68860,70475010,664,-2793,3406
68861,70476010,707,-3366,3609
68862,70477010,-833,-3581,3522
68863,70478010,-1968,-3451,3208
68864,70479010,-1410,-2974,3103
68865,70480010,246,-2260,3127
68866,70481010,2617,-1523,3570
68867,70482010,4419,-781,4638
68868,70483010,6461,-280,5984
68869,70484009,7851,-36,7192
68870,70485010,5227,139,7841
68871,70486010,2610,281,8278
68872,70487010,2480,450,8619
68873,70488010,2730,574,8240
68874,70489010,1861,835,7392
68875,70490010,674,1231,6595
68876,70491010,939,1622,5579
68877,70492010,1770,2125,4657
68878,70493010,2719,2670,4216
68879,70494010,3737,2976,3928
68880,70495010,2037,3048,3650
68881,70496010,-3079,2817,3360
68882,70497010,-7059,2317,3150
68883,70498010,-5838,1714,3009
68884,70499010,-5321,1148,2892
68885,70500010,-7715,806,2853
68886,70501010,-8718,561,2513
68887,70502009,-8282,371,2053
68888,70503009,-4638,132,2132
68889,70504010,-281,-102,2503
68890,70505010,1535,-496,2907
68891,70506010,1573,-1116,3192
68892,70507010,539,-1962,3258
68893,70508010,446,-2814,3380
68894,70509010,553,-3377,3533
68895,70510010,-774,-3609,3372
68896,70511009,-1807,-3444,3110
68897,70512010,-1378,-2918,3106
68898,70513010,223,-2197,3200
68899,70514010,2835,-1538,3578
68900,70515010,4371,-878,4562
68901,70516010,5998,-351,6086
68902,70517010,8096,-55,7563
68903,70518010,5823,161,8275
68904,70519009,2591,294,8424
68905,70520010,2294,432,8534
68906,70521010,2602,623,8221
68907,70522010,1842,867,7301
68908,70523010,625,1173,6263
68909,70524010,839,1592,5252
68910,70525009,1726,2160,4513
68911,70526010,2616,2715,4042
68912,70527009,3764,2993,3675
68913,70528010,2122,3021,3469
68914,70529010,-2968,2825,3248
68915,70530010,-6851,2361,3169
68916,70531010,-5752,1719,3101
68917,70532009,-5310,1168,3002
68918,70533010,-7562,877,3114
68919,70534010,-8549,594,2908
68920,70535010,-8247,364,2388
68921,70536010,-4694,129,2333
68922,70537010,-413,-63,2705
68923,70538010,1252,-394,3104
68924,70539010,1342,-991,3306
68925,70540009,614,-1807,3289
68926,70541010,417,-2632,3421
68927,70542010,308,-3148,3642
68928,70543010,-795,-3377,3419
68929,70544010,-1673,-3342,2887
68930,70545009,-1250,-2902,2743
68931,70546010,58,-2181,2861
68932,70547010,2292,-1504,3376
68933,70548010,4177,-892,4410
68934,70549010,5702,-464,5748
68935,70550010,8100,-189,7256
68936,70551010,6455,30,8193
68937,70552009,2757,180,8450
68938,70553010,2278,300,8505
68939,70554010,2496,499,8195
68940,70555009,2163,813,7509
68941,70556010,1144,1179,6691
68942,70557010,851,1577,5571
68943,70558009,1753,2048,4557
68944,70559010,2482,2619,4075
68945,70560010,3878,2978,3828
68946,70561010,2864,3037,3540
68947,70562010,-2397,2853,3200
68948,70563010,-7099,2390,3094
68949,70564010,-6178,1809,3129
68950,70565009,-5004,1267,3064
68951,70566009,-7381,945,2996
68952,70567010,-8734,630,2705
68953,70568010,-8421,384,2242
68954,70569010,-5352,175,2237
68955,70570010,-973,-52,2580
68956,70571010,1179,-379,2896
68957,70572010,1518,-960,3220
68958,70573010,895,-1768,3381
68959,70574010,398,-2617,3388
68960,70575010,398,-3230,3494
68961,70576010,-423,-3512,3455
68962,70577010,-1582,-3472,3097
68963,70578010,-1439,-3011,2934
68964,70579010,-249,-2299,2937
68965,70580010,1992,-1648,3330
68966,70581010,4128,-976,4344
68967,70582010,5533,-454,5763
68968,70583010,7868,-171,7161
68969,70584009,6617,1,7997
68970,70585009,2963,167,8443
68971,70586010,2348,327,8655
68972,70587010,2443,523,8332
68973,70588010,2166,741,7532
68974,70589010,1181,1074,6710
68975,70590010,825,1523,5681
68976,70591010,1699,1985,4642
68977,70592010,2204,2533,4055
68978,70593009,3707,2877,3792
68979,70594010,3020,2987,3563
68980,70595009,-1831,2869,3309
68981,70596010,-6616,2448,3222
68982,70597010,-6108,1846,3139
68983,70598009,-4870,1265,2983
68984,70599010,-7331,988,2992
68985,70600010,-8713,696,2856
68986,70601010,-8477,413,2363
68987,70602010,-5826,193,2223
68988,70603010,-1422,20,2552
68989,70604010,1063,-247,2942
68990,70605010,1756,-821,3215
68991,70606010,1332,-1603,3286
68992,70607010,487,-2446,3319
68993,70608010,282,-3092,3504
68994,70609010,-412,-3450,3496
68995,70610010,-1630,-3488,3068
68996,70611010,-1711,-3037,2919
68997,70612009,-688,-2350,2978
68998,70613010,1589,-1719,3301
68999,70614010,3975,-1068,4074
69000,70615010,5298,-549,5331
69001,70616010,7712,-194,6958
69002,70617010,7197,32,8042
69003,70618010,3510,166,8406
69004,70619010,2410,258,8503
69005,70620010,2418,475,8356
69006,70621010,2402,732,7720
69007,70622010,1417,1018,6809
69008,70623010,695,1441,5723
69009,70624010,1610,1932,4771
69010,70625009,2137,2531,4250
69011,70626009,3671,2929,3919
69012,70627010,3182,3032,3573
69013,70628009,-1253,2903,3292
69014,70629010,-6169,2525,3339
69015,70630010,-6262,1982,3269
69016,70631010,-4737,1356,2954
69017,70632010,-7146,1021,2881
69018,70633010,-8684,760,2882
69019,70634010,-8490,523,2533
69020,70635010,-6173,299,2244
69021,70636010,-1745,20,2384
69022,70637009,860,-236,2779
69023,70638010,1664,-724,3203
69024,70639010,1335,-1487,3248
69025,70640009,361,-2399,3129
69026,70641010,247,-3112,3374
69027,70642010,-197,-3453,3584
69028,70643009,-1532,-3504,3192
69029,70644010,-1777,-3167,2873
69030,70645010,-686,-2552,2801
69031,70646009,1535,-1861,3155
69032,70647010,3705,-1121,4029
69033,70648010,4993,-575,5252
69034,70649010,7578,-232,6776
69035,70650010,7400,22,7904
69036,70651009,3743,195,8439
69037,70652010,2399,310,8622
69038,70653010,2367,489,8452
69039,70654010,2462,725,7870
69040,70655010,1532,1044,7104
69041,70656010,681,1448,6069
69042,70657010,1497,1861,4954
69043,70658010,1984,2392,4304
69044,70659009,3453,2841,3987
69045,70660010,3239,3041,3620
69046,70661010,-515,2936,3306
69047,70662009,-5609,2534,3240
69048,70663009,-6617,2002,3132
69049,70664010,-4721,1406,2921
69050,70665010,-6748,1055,2846
69051,70666010,-8551,764,2771
69052,70667010,-8564,498,2397
69053,70668010,-6718,295,2118
69054,70669010,-2233,26,2313
69055,70670010,666,-230,2683
69056,70671010,1565,-708,3087
69057,70672010,1261,-1412,3285
69058,70673010,274,-2286,3251
69059,70674010,462,-3084,3378
69060,70675010,297,-3510,3499
69061,70676010,-1313,-3558,3178
69062,70677010,-1832,-3201,2969
69063,70678010,-820,-2622,2936
69064,70679009,1305,-1977,3165
69065,70680010,3558,-1246,3962
69066,70681010,4884,-605,5270
69067,70682010,7361,-227,6808
69068,70683010,7347,-23,7845
69069,70684009,3862,151,8349
69070,70685010,2473,321,8585
69071,70686010,2435,535,8568
69072,70687010,2573,718,8044
69073,70688010,1594,989,7131
69074,70689010,613,1392,6073
69075,70690009,1436,1822,5031
69076,70691010,1884,2367,4313
69077,70692010,3224,2817,3855
69078,70693010,3105,3018,3478
69079,70694010,-157,2998,3333
69080,70695010,-4826,2649,3440
69081,70696009,-6583,2127,3246
69082,70697010,-4874,1475,2842
69083,70698010,-6504,1024,2808
69084,70699010,-8411,794,2915
69085,70700010,-8433,578,2634
69086,70701010,-7043,378,2192
69087,70702010,-2645,81,2248
69088,70703010,529,-131,2734
69089,70704010,1480,-535,3178
69090,70705010,1319,-1241,3250
69091,70706009,407,-2125,3175
69092,70707010,534,-2966,3414
69093,70708010,349,-3435,3630
69094,70709010,-1283,-3540,3286
69095,70710010,-1995,-3268,2929
69096,70711010,-1007,-2717,2883
69097,70712010,1049,-2016,3154
69098,70713010,3236,-1295,3780
69099,70714010,4613,-708,4808
69100,70715010,7096,-304,6297
69101,70716010,7745,-40,7615
69102,70717009,4487,154,8274
69103,70718010,2459,277,8499
69104,70719010,2348,435,8544
69105,70720009,2777,653,8163
69106,70721010,1893,984,7338
69107,70722010,670,1349,6278
69108,70723010,1301,1741,5193
69109,70724010,1967,2300,4478
69110,70725010,3158,2816,4100
69111,70726010,3471,3027,3763
69112,70727010,720,2991,3479
69113,70728009,-4212,2666,3320
69114,70729010,-7106,2171,3142
69115,70730010,-5522,1585,2909
69116,70731010,-6119,1078,2830
69117,70732010,-8342,781,2839
69118,70733010,-8574,575,2547
69119,70734010,-7536,438,2129
69120,70735010,-3325,142,2135
69121,70736009,437,-143,2478
69122,70737010,1604,-536,2963
69123,70738010,1394,-1211,3247
69124,70739010,309,-2133,3234
69125,70740010,528,-3026,3384
69126,70741010,525,-3529,3631
69127,70742010,-1158,-3647,3468
69128,70743010,-1903,-3384,3138
69129,70744010,-1020,-2850,2972
69130,70745010,928,-2149,3080
69131,70746009,3261,-1405,3711
69132,70747010,4466,-711,4852
69133,70748010,6661,-280,6302
69134,70749010,7945,-49,7615
69135,70750010,4867,166,8264
69136,70751010,2278,327,8464
69137,70752010,2257,511,8588
69138,70753010,2671,670,8177
69139,70754010,1695,941,7285
69140,70755010,616,1324,6372
69141,70756010,1199,1727,5363
69142,70757010,1893,2238,4533
69143,70758010,2905,2719,4067
69144,70759010,3481,2965,3757
69145,70760009,1194,2997,3532
69146,70761010,-3842,2717,3324
69147,70762010,-7104,2222,3122
69148,70763010,-5583,1620,2914
69149,70764010,-5720,1094,2870
69150,70765010,-7887,803,2922
69151,70766010,-8453,603,2620
69152,70767010,-7754,440,2081
69153,70768010,-3752,160,2035
69154,70769010,164,-86,2433
69155,70770010,1518,-485,2905
69156,70771010,1284,-1140,3155
69157,70772010,204,-1982,3186
69158,70773010,521,-2847,3397
69159,70774010,683,-3406,3604
69160,70775010,-853,-3619,3356
69161,70776010,-1810,-3424,3006
69162,70777010,-1186,-2911,2954
69163,70778010,540,-2211,3058
69164,70779010,2979,-1495,3573
69165,70780010,4394,-814,4664
69166,70781010,6437,-318,6156
69167,70782009,8028,-58,7540
69168,70783010,5178,135,8202
69169,70784010,2418,274,8420
69170,70785010,2410,464,8620
69171,70786009,2881,666,8356
69172,70787010,2047,936,7498
69173,70788010,752,1270,6507
69174,70789010,1053,1653,5469
69175,70790010,1888,2196,4621
69176,70791010,2752,2717,4150
69177,70792010,3597,2956,3773
69178,70793010,1633,2993,3439
69179,70794010,-3422,2781,3226
69180,70795010,-7037,2328,3193
69181,70796010,-5804,1756,3086
69182,70797010,-5440,1198,2861
69183,70798010,-7655,887,2808
69184,70799010,-8500,652,2569
69185,70800010,-7997,452,2128
69186,70801010,-4368,210,2047
69187,70802009,-291,2,2366
69188,70803010,1280,-359,2883
69189,70804010,1286,-1018,3189
69190,70805010,491,-1899,3234
69191,70806010,608,-2770,3347
69192,70807010,704,-3335,3546
69193,70808010,-622,-3579,3504
69194,70809010,-1697,-3498,3170
69195,70810010,-1267,-3044,2999
69196,70811010,234,-2315,2991
69197,70812010,2667,-1603,3455
69198,70813010,4234,-896,4477
69199,70814010,6006,-389,5818
69200,70815010,8033,-130,7233
69201,70816010,5601,88,8031
69202,70817010,2450,287,8408
69203,70818010,2382,471,8696
69204,70819010,2799,609,8402
69205,70820010,2028,852,7578
69206,70821010,790,1209,6705
69207,70822010,956,1588,5658
69208,70823010,1756,2097,4699
69209,70824010,2483,2647,4179
69210,70825010,3761,2948,3895
69211,70826010,2403,2992,3618
69212,70827010,-2784,2785,3277
69213,70828010,-7094,2337,3153
69214,70829010,-6040,1769,3121
69215,70830010,-5120,1197,2904
69216,70831010,-7451,871,2732
69217,70832010,-8673,623,2483
69218,70833010,-8312,436,2132
69219,70834010,-4992,235,2100
69220,70835010,-718,12,2297
69221,70836010,1264,-348,2690
69222,70837010,1565,-967,3115
69223,70838010,838,-1819,3312
69224,70839010,496,-2709,3421
69225,70840010,542,-3327,3567
69226,70841010,-450,-3613,3582
69227,70842009,-1575,-3541,3327
69228,70843010,-1397,-3061,3205
69229,70844010,-74,-2352,3103
69230,70845010,2416,-1678,3350
69231,70846010,4183,-975,4337
69232,70847010,5666,-384,5851
69233,70848010,8024,-69,7317
69234,70849010,6118,86,7987
69235,70850010,2620,261,8302
69236,70851010,2389,446,8621
69237,70852009,2601,630,8324
69238,70853010,2020,832,7456
69239,70854010,937,1116,6590
69240,70855009,887,1542,5612
69241,70856010,1713,2080,4706
69242,70857009,2373,2636,4200
69243,70858010,3807,2909,3884
69244,70859010,2757,2961,3563
69245,70860010,-2285,2836,3269
69246,70861009,-6854,2407,3257
69247,70862010,-6026,1805,3219
69248,70863010,-4914,1231,2936
69249,70864010,-7271,919,2862
69250,70865010,-8608,648,2724
69251,70866010,-8378,443,2273
69252,70867010,-5401,233,2119
69253,70868010,-1095,5,2380
69254,70869010,1080,-286,2782
69255,70870010,1532,-871,3133
69256,70871010,1008,-1712,3260
69257,70872010,388,-2560,3314
69258,70873009,266,-3150,3550
69259,70874010,-336,-3466,3577
69260,70875009,-1346,-3481,3156
69261,70876010,-1314,-3035,2976
69262,70877010,-175,-2358,2974
69263,70878010,1978,-1696,3344
69264,70879009,4039,-1014,4274
69265,70880010,5469,-512,5631
69266,70881010,7922,-178,7181
69267,70882010,6693,49,8082
69268,70883010,2858,222,8375
69269,70884010,2309,350,8485
69270,70885010,2402,520,8260
69271,70886010,2163,788,7605
69272,70887010,1191,1126,6719
69273,70888010,666,1509,5610
69274,70889010,1625,1958,4640
69275,70890010,2171,2541,4148
69276,70891010,3686,2907,3874
69277,70892010,3146,2983,3515
69278,70893010,-1611,2861,3196
69279,70894010,-6492,2469,3235
69280,70895010,-6049,1874,3265
69281,70896010,-4631,1271,3052
69282,70897010,-7164,964,2955
69283,70898010,-8735,679,2851
69284,70899009,-8517,422,2441
69285,70900010,-5879,206,2267
69286,70901010,-1573,-12,2511
69287,70902010,740,-259,2857
69288,70903010,1435,-772,3264
69289,70904010,1197,-1550,3402
69290,70905010,468,-2423,3341
69291,70906010,372,-3099,3505
69292,70907010,-174,-3445,3579
69293,70908009,-1459,-3462,3205
69294,70909010,-1512,-3045,2977
69295,70910010,-470,-2425,2872
69296,70911009,1613,-1787,3238
69297,70912010,3862,-1079,4161
69298,70913010,5063,-548,5377
69299,70914010,7605,-213,6843
69300,70915010,7217,-9,7857
69301,70916009,3409,183,8386
69302,70917010,2348,355,8561
69303,70918010,2304,528,8314
69304,70919009,2270,742,7694
69305,70920010,1377,1038,6861
69306,70921009,564,1421,5746
69307,70922010,1442,1856,4656
69308,70923010,1977,2417,4047
69309,70924010,3511,2826,3739
69310,70925010,3396,3007,3511
69311,70926010,-581,2924,3396
69312,70927010,-5738,2490,3331
69313,70928010,-6312,1888,3156
69314,70929010,-4644,1282,3004
69315,70930010,-6957,981,3031
69316,70931010,-8640,688,2974
69317,70932009,-8602,390,2511
69318,70933009,-6524,208,2210
69319,70934010,-2054,-11,2487
69320,70935010,668,-255,2889
69321,70936010,1477,-740,3176
69322,70937010,1295,-1471,3293
69323,70938010,339,-2320,3333
69324,70939009,246,-3027,3521
69325,70940010,-35,-3396,3543
69326,70941010,-1425,-3407,3143
69327,70942010,-1595,-2975,3005
69328,70943010,-545,-2372,2992
69329,70944010,1570,-1792,3276
69330,70945009,3957,-1193,4017
69331,70946010,4678,-629,5148
69332,70947010,6984,-246,6801
69333,70948009,7941,-58,8030
69334,70949010,4225,131,8489
69335,70950009,2020,284,8448
69336,70951010,2156,478,8256
69337,70952010,2421,693,7723
69338,70953010,1410,977,6692
69339,70954010,433,1343,5562
69340,70955010,1277,1788,4642
69341,70956009,1954,2388,4095
69342,70957010,3377,2842,3714
69343,70958010,3417,3009,3410
69344,70959010,166,2966,3364
69345,70960009,-4797,2592,3450
69346,70961009,-6578,2012,3246
69347,70962009,-4970,1368,2957
69348,70963010,-6645,963,3036
69349,70964010,-8508,708,3233
69350,70965010,-8567,441,2865
69351,70966010,-7017,214,2311
69352,70967010,-2577,-59,2442
69353,70968010,481,-267,2974
69354,70969010,1265,-683,3375
69355,70970010,1119,-1385,3359
69356,70971010,220,-2220,3255
69357,70972010,250,-2883,3540
69358,70973010,48,-3231,3689
69359,70974010,-1420,-3301,3208
69360,70975010,-1634,-2999,2820
69361,70976010,-405,-2473,2780
69362,70977010,1504,-1810,3220
69363,70978010,3626,-1207,3936
69364,70979010,4214,-696,4966
69365,70980010,6336,-355,6562
69366,70981010,8435,-154,7920
69367,70982010,5055,118,8566
69368,70983010,1875,249,8496
69369,70984010,2070,360,8243
69370,70985010,2488,590,7742
69371,70986010,1608,921,6864
69372,70987010,656,1294,5823
69373,70988010,1062,1685,4687
69374,70989010,1704,2216,3948
69375,70990010,3077,2748,3705
69376,70991009,3696,2999,3551
69377,70992010,1185,2977,3427
69378,70993010,-3884,2625,3325
69379,70994010,-6973,2072,3192
69380,70995010,-5463,1459,3114
69381,70996010,-5939,970,3196
69382,70997010,-8127,676,3300
69383,70998010,-8494,427,2982
69384,70999010,-7526,242,2491
69385,71000010,-3372,-4,2586
69386,71001010,318,-211,3026
69387,71002010,1200,-592,3316
69388,71003010,1022,-1192,3404
69389,71004010,268,-1937,3418
69390,71005010,342,-2660,3554
69391,71006010,251,-3097,3600
69392,71007010,-1174,-3212,3259
69393,71008010,-1876,-2990,2869
69394,71009010,-974,-2500,2770
69395,71010010,821,-1856,3048
69396,71011010,3016,-1293,3633
69397,71012010,4257,-766,4753
69398,71013010,5885,-415,6281
69399,71014010,8231,-245,7514
69400,71015010,5926,-28,8208
69401,71016010,2303,161,8428
69402,71017010,2240,332,8389
69403,71018010,2615,526,7810
69404,71019010,1921,799,6880
69405,71020010,881,1160,6028
69406,71021010,868,1609,5010
69407,71022010,1610,2115,4083
69408,71023010,2654,2611,3634
69409,71024010,3843,2911,3485
69410,71025010,2274,2994,3510
69411,71026010,-2792,2804,3440
69412,71027010,-6942,2259,3225
69413,71028010,-6043,1566,3085
69414,71029010,-5445,1037,3177
69415,71030010,-7691,794,3364
69416,71031010,-8650,539,3067
69417,71032010,-7994,279,2461
69418,71033010,-4420,57,2466
69419,71034010,-265,-107,3011
69420,71035010,1221,-466,3311
69421,71036010,1354,-1098,3286
69422,71037010,774,-1880,3304
69423,71038010,343,-2579,3483
69424,71039010,127,-3047,3593
69425,71040010,-1002,-3296,3283
69426,71041010,-1864,-3186,2842
69427,71042010,-1337,-2653,2803
69428,71043010,93,-1941,3032
69429,71044009,2378,-1356,3529
69430,71045010,4350,-839,4464
69431,71046010,5688,-462,5836
69432,71047010,7987,-173,7393
69433,71048010,6627,41,8309
69434,71049010,2729,174,8430
69435,71050010,2132,300,8388
69436,71051010,2498,508,8037
69437,71052010,2103,794,7201
69438,71053010,961,1083,6183
69439,71054010,600,1484,5078
69440,71055010,1482,2020,4236
69441,71056010,2411,2608,3870
69442,71057010,3950,2921,3646
69443,71058010,2919,2954,3482
69444,71059010,-2271,2800,3337
69445,71060010,-6842,2351,3309
69446,71061010,-6008,1695,3255
69447,71062010,-5023,1095,3104
69448,71063010,-7399,797,3177
69449,71064010,-8681,550,3077
69450,71065010,-8237,327,2600
69451,71066010,-5062,94,2439
69452,71067009,-717,-112,2774
69453,71068010,1082,-402,3135
69454,71069010,1362,-982,3328
69455,71070010,1009,-1792,3332
69456,71071010,369,-2536,3349
69457,71072009,71,-3008,3556
69458,71073010,-836,-3260,3513
69459,71074010,-1789,-3243,3037
69460,71075010,-1431,-2812,2752
69461,71076010,-104,-2133,2812
69462,71077010,2045,-1490,3417
69463,71078010,4126,-903,4450
69464,71079010,5390,-524,5693
69465,71080010,7872,-268,7164
69466,71081010,7121,-8,8180
69467,71082010,3098,213,8519
69468,71083010,2147,328,8419
69469,71084009,2439,468,7973
69470,71085010,2254,726,7269
69471,71086010,1121,1067,6417
69472,71087010,570,1459,5366
69473,71088010,1416,1898,4378
69474,71089010,2032,2485,3839
69475,71090010,3732,2902,3622
69476,71091010,3311,3022,3498
69477,71092010,-1558,2877,3319
69478,71093010,-6521,2427,3226
69479,71094010,-5996,1801,3251
69480,71095010,-4610,1205,3210
69481,71096010,-7036,900,3201
69482,71097010,-8619,589,3064
69483,71098010,-8393,336,2620
69484,71099010,-5627,148,2445
69485,71100010,-1266,-58,2769
69486,71101010,853,-334,3108
69487,71102010,1244,-864,3311
69488,71103010,1025,-1607,3414
69489,71104010,317,-2368,3413
69490,71105010,129,-2934,3493
69491,71106010,-394,-3278,3453
69492,71107010,-1620,-3282,3044
69493,71108010,-1723,-2843,2808
69494,71109010,-515,-2258,2808
69495,71110010,1788,-1669,3285
69496,71111010,3955,-1017,4175
69497,71112010,5112,-541,5427
69498,71113010,7645,-252,6993
69499,71114009,7292,-42,7954
69500,71115010,3548,160,8337
69501,71116010,2381,326,8473
69502,71117010,2420,500,8251
69503,71118010,2344,685,7560
69504,71119010,1200,984,6664
69505,71120010,443,1401,5628
69506,71121010,1337,1844,4609
69507,71122010,1812,2393,3985
69508,71123010,3484,2784,3648
69509,71124010,3411,2965,3416
69510,71125010,-805,2918,3322
69511,71126010,-5808,2513,3366
69512,71127010,-5950,1872,3191
69513,71128010,-4444,1243,2919
69514,71129010,-6928,946,3031
69515,71130010,-8670,676,3080
69516,71131010,-8548,405,2633
69517,71132009,-6145,144,2323
69518,71133010,-1842,-58,2660
69519,71134009,508,-241,3143
69520,71135010,1267,-753,3370
69521,71136010,1247,-1498,3357
69522,71137010,464,-2303,3327
69523,71138010,241,-2945,3571
69524,71139010,-192,-3303,3598
69525,71140010,-1453,-3369,3113
69526,71141010,-1688,-2987,2872
69527,71142010,-638,-2365,2902
69528,71143010,1579,-1738,3366
69529,71144010,3787,-1087,4133
69530,71145010,5060,-612,5195
69531,71146010,7657,-258,6810
69532,71147010,7410,55,7988
69533,71148010,3694,260,8389
69534,71149010,2431,358,8425
69535,71150010,2377,519,8260
69536,71151010,2283,728,7685
69537,71152010,1140,989,6762
69538,71153010,232,1324,5628
69539,71154009,1101,1748,4626
69540,71155010,1693,2375,4142
69541,71156010,3567,2827,3885
69542,71157009,3612,2985,3537
69543,71158010,-644,2906,3271
69544,71159010,-5691,2513,3304
69545,71160010,-5730,1924,3264
69546,71161010,-4140,1284,2984
69547,71162009,-6811,942,2896
69548,71163009,-8635,674,2931
69549,71164010,-8637,433,2628
69550,71165009,-6333,214,2340
69551,71166010,-1890,-11,2504
69552,71167010,444,-206,2873
69553,71168009,1131,-673,3226
69554,71169010,1106,-1422,3329
69555,71170010,398,-2296,3262
69556,71171010,373,-2987,3469
69557,71172010,-73,-3321,3612
69558,71173010,-1513,-3378,3260
69559,71174010,-1778,-3072,2961
69560,71175010,-623,-2514,2814
69561,71176010,1656,-1860,3246
69562,71177010,3744,-1146,4146
69563,71178010,4995,-592,5286
69564,71179010,7704,-222,6766
69565,71180010,7448,60,7810
69566,71181010,3721,279,8285
69567,71182009,2531,396,8469
69568,71183010,2404,540,8292
69569,71184010,2186,712,7668
69570,71185010,1103,984,6848
69571,71186010,270,1375,5848
69572,71187010,1149,1785,4831
69573,71188010,1666,2330,4206
69574,71189010,3402,2779,3845
69575,71190010,3485,2963,3512
69576,71191009,-484,2886,3299
69577,71192010,-5507,2530,3276
69578,71193010,-5806,1960,3150
69579,71194010,-4084,1311,2911
69580,71195010,-6604,959,2916
69581,71196010,-8493,682,2962
69582,71197009,-8502,429,2568
69583,71198010,-6332,215,2202
69584,71199010,-2002,9,2428
69585,71200010,386,-196,2866
69586,71201009,1050,-673,3247
69587,71202010,984,-1412,3339
69588,71203010,315,-2275,3319
69589,71204010,277,-2965,3581
69590,71205010,41,-3356,3657
69591,71206010,-1221,-3440,3234
69592,71207010,-1669,-3089,3002
69593,71208010,-709,-2506,2963
69594,71209010,1542,-1843,3321
69595,71210010,3759,-1127,4116
69596,71211010,5208,-548,5299
69597,71212010,7853,-168,6829
69598,71213009,7129,79,7786
69599,71214009,3424,272,8167
69600,71215010,2658,404,8347
69601,71216010,2533,575,8262
69602,71217010,2151,741,7725
69603,71218010,1005,973,6881
69604,71219010,198,1298,5812
69605,71220010,1151,1732,4816
69606,71221010,1733,2362,4269
69607,71222010,3494,2785,3875
69608,71223010,3481,2947,3428
69609,71224010,-749,2903,3187
69610,71225010,-5651,2547,3317
69611,71226010,-5522,1958,3279
69612,71227009,-3912,1293,2925
69613,71228010,-6689,943,2848
69614,71229010,-8682,667,2859
69615,71230010,-8645,413,2494
69616,71231010,-6239,183,2213
69617,71232010,-1924,-44,2439
69618,71233010,317,-261,2900
69619,71234009,943,-738,3286
69620,71235010,974,-1504,3350
69621,71236010,474,-2379,3262
69622,71237010,461,-3026,3474
69623,71238010,-41,-3366,3634
69624,71239010,-1429,-3451,3267
69625,71240009,-1619,-3109,3009
69626,71241010,-574,-2488,2959
69627,71242010,1634,-1802,3392
69628,71243010,3832,-1063,4321
69629,71244010,5220,-539,5491
69630,71245010,7884,-218,6916
69631,71246010,7061,77,7874
69632,71247010,3397,311,8329
69633,71248010,2704,419,8491
69634,71249010,2492,552,8223
69635,71250010,2077,758,7587
69636,71251010,919,1035,6762
69637,71252010,185,1379,5609
69638,71253010,1158,1817,4558
69639,71254010,1721,2416,4059
69640,71255010,3526,2842,3770
69641,71256010,3426,3014,3508
69642,71257010,-1139,2926,3294
69643,71258010,-5945,2518,3271
69644,71259010,-5460,1908,3222
69645,71260010,-4108,1274,3019
69646,71261010,-6886,942,2960
69647,71262010,-8687,641,2868
69648,71263010,-8595,385,2490
69649,71264010,-5980,174,2324
69650,71265010,-1587,-28,2622
69651,71266010,610,-279,2994
69652,71267010,1106,-797,3269
69653,71268010,951,-1582,3368
69654,71269010,384,-2413,3406
69655,71270010,329,-3034,3613
69656,71271010,-236,-3397,3585
69657,71272010,-1484,-3427,3176
69658,71273009,-1629,-3018,3039
69659,71274009,-579,-2387,3028
69660,71275009,1791,-1758,3382
69661,71276010,4061,-1064,4199
69662,71277010,5384,-522,5440
69663,71278010,7945,-175,6990
69664,71279010,7061,92,7911
69665,71280010,3337,303,8212
69666,71281010,2605,416,8368
69667,71282010,2503,557,8203
69668,71283010,1960,744,7505
69669,71284010,730,964,6555
69670,71285010,178,1322,5475
69671,71286010,1216,1851,4642
69672,71287010,1986,2482,4202
69673,71288010,3675,2838,3820
69674,71289010,3335,2953,3496
69675,71290010,-1375,2885,3318
69676,71291010,-6171,2501,3308
69677,71292010,-5457,1847,3200
69678,71293010,-4236,1187,2919
69679,71294010,-7005,880,2938
69680,71295010,-8713,627,3001
69681,71296010,-8488,377,2567
69682,71297010,-5548,130,2251
69683,71298010,-1234,-36,2561
