sample_index,micros,ax,ay,az
316060,317675029,2285,594,9878
316061,317676029,2204,826,9280
316062,317677029,883,1221,8761
316063,317678029,479,1671,7727
316064,317679029,485,2076,6493
316065,317680029,455,2485,5535
316066,317681029,1465,2901,4755
316067,317682029,1086,3034,3981
316068,317683029,-829,2936,3547
316069,317684029,-4997,2766,3571
316070,317685029,-7596,2420,3356
316071,317686028,-6142,1788,2839
316072,317687028,-6595,1301,2441
316073,317688028,-7416,1124,2617
316074,317689029,-7556,984,2854
316075,317690029,-6982,570,2403
316076,317691029,-4174,-24,1947
316077,317692029,-1283,-378,2071
316078,317693029,884,-743,2487
316079,317694029,951,-1320,2574
316080,317695029,230,-2117,2045
316081,317696029,-58,-2815,1553
316082,317697028,-602,-3162,1631
316083,317698029,-527,-3266,1786
316084,317699029,-264,-3238,1483
316085,317700029,560,-3013,1178
316086,317701029,2151,-2519,1365
316087,317702029,3619,-1918,2141
316088,317703029,5071,-1277,3522
316089,317704029,5765,-831,5139
316090,317705029,7615,-632,6643
316091,317706029,8241,-383,8157
316092,317707028,5148,4,9328
316093,317708029,2465,355,9921
316094,317709029,1790,516,10092
316095,317710028,2482,636,9698
316096,317711028,1351,994,8972
316097,317712029,94,1382,8178
316098,317713028,670,1736,7163
316099,317714028,382,2161,5931
316100,317715029,528,2603,5014
316101,317716029,1731,2939,4505
316102,317717029,926,2989,3801
316103,317718029,-2356,2828,3339
316104,317719029,-6580,2615,3516
316105,317720029,-6659,2193,3356
316106,317721029,-5492,1598,2602
316107,317722028,-7104,1249,2262
316108,317723029,-7616,1089,2784
316109,317724028,-7448,853,2900
316110,317725029,-5942,345,2256
316111,317726029,-3167,-178,1965
316112,317727029,-333,-539,2331
316113,317728028,1024,-951,2741
316114,317729028,459,-1617,2421
316115,317730029,-280,-2469,1670
316116,317731028,-653,-2993,1521
316117,317732029,-780,-3180,1774
316118,317733029,-306,-3216,1704
316119,317734028,245,-3088,1307
316120,317735029,1449,-2763,1168
316121,317736029,3068,-2205,1563
316122,317737029,4261,-1613,2616
316123,317738029,5267,-1094,4209
316124,317739029,6924,-716,5997
316125,317740029,8690,-504,7502
316126,317741028,6716,-181,8602
316127,317742029,3516,204,9682
316128,317743028,2216,441,10105
316129,317744028,1519,568,9783
316130,317745029,1705,757,9349
316131,317746029,889,1116,8800
316132,317747028,136,1526,7824
316133,317748029,427,1898,6635
316134,317749029,353,2321,5670
316135,317750028,1362,2768,4872
316136,317751029,1553,2991,4099
316137,317752029,38,2967,3559
316138,317753029,-4003,2803,3412
316139,317754028,-7164,2490,3293
316140,317755029,-5804,1894,2934
316141,317756028,-6164,1393,2499
316142,317757028,-7232,1157,2554
316143,317758029,-7565,996,2856
316144,317759029,-7233,647,2539
316145,317760029,-4437,65,2059
316146,317761029,-1799,-336,2059
316147,317762029,385,-696,2423
316148,317763029,575,-1228,2620
316149,317764028,-312,-2011,2127
316150,317765028,-400,-2758,1486
316151,317766029,-714,-3101,1501
316152,317767029,-518,-3194,1735
316153,317768028,-120,-3180,1487
316154,317769029,688,-2952,1157
316155,317770029,2284,-2522,1277
316156,317771029,3686,-1972,2013
316157,317772029,5156,-1357,3420
316158,317773029,5590,-903,5036
316159,317774029,7390,-639,6681
316160,317775029,8673,-376,8161
316161,317776029,5235,47,9120
316162,317777029,2326,398,9870
316163,317778029,1823,499,10207
316164,317779029,2121,600,9767
316165,317780028,1204,931,9046
316166,317781029,-28,1311,8377
316167,317782029,571,1669,7356
316168,317783028,375,2070,6048
316169,317784029,315,2481,5137
316170,317785029,1908,2861,4557
316171,317786029,1196,3000,3760
316172,317787029,-1744,2889,3326
316173,317788029,-5878,2686,3550
316174,317789029,-6546,2247,3364
316175,317790029,-5360,1642,2602
316176,317791029,-7049,1254,2248
316177,317792028,-7486,1066,2767
316178,317793028,-7477,894,2946
316179,317794029,-6265,406,2304
316180,317795028,-3400,-149,1971
316181,317796029,-657,-491,2289
316182,317797029,817,-900,2652
316183,317798029,364,-1577,2397
316184,317799029,-365,-2431,1677
316185,317800029,-738,-2989,1395
316186,317801029,-853,-3211,1623
316187,317802029,-326,-3231,1639
316188,317803028,160,-3095,1313
316189,317804028,1304,-2804,1159
316190,317805029,3002,-2250,1506
316191,317806029,4228,-1683,2501
316192,317807029,5305,-1170,4078
316193,317808028,6644,-748,5930
316194,317809029,8376,-494,7469
316195,317810029,7144,-130,8668
316196,317811029,3966,253,9753
316197,317812029,2116,467,10134
316198,317813029,1254,595,9945
316199,317814029,1812,752,9574
316200,317815029,938,1085,8884
316201,317816029,13,1471,7896
316202,317817029,592,1818,6788
316203,317818029,379,2240,5736
316204,317819029,1192,2689,4863
316205,317820029,1676,2937,4131
316206,317821029,330,2943,3593
316207,317822029,-3155,2772,3363
316208,317823029,-7126,2500,3273
316209,317824029,-6377,1990,2990
316210,317825028,-5736,1428,2520
316211,317826029,-7000,1170,2448
316212,317827029,-7470,1037,2792
316213,317828028,-7251,700,2630
316214,317829028,-4812,154,2022
316215,317830029,-2180,-280,1917
316216,317831028,101,-672,2337
316217,317832029,550,-1165,2565
316218,317833029,-297,-1897,2118
316219,317834029,-591,-2658,1438
316220,317835028,-942,-3066,1362
316221,317836029,-610,-3197,1607
316222,317837029,-85,-3219,1446
316223,317838029,597,-3036,1085
316224,317839029,2220,-2628,1125
316225,317840029,3631,-2095,1776
316226,317841029,5080,-1488,3124
316227,317842029,5540,-1007,4826
316228,317843029,7130,-691,6574
316229,317844029,8792,-369,8089
316230,317845029,5653,80,9138
316231,317846029,2508,373,9973
316232,317847029,1740,502,10452
316233,317848029,2004,644,10158
316234,317849029,1516,898,9385
316235,317850029,191,1234,8676
316236,317851029,694,1600,7686
316237,317852029,524,2009,6382
316238,317853029,278,2441,5325
316239,317854029,1847,2805,4543
316240,317855028,964,2941,3743
316241,317856029,-1130,2899,3436
316242,317857029,-4790,2732,3558
316243,317858029,-6955,2374,3245
316244,317859029,-5493,1765,2571
316245,317860029,-6459,1306,2145
316246,317861029,-7366,1127,2520
316247,317862029,-7537,1005,2847
316248,317863028,-6671,557,2243
316249,317864029,-3786,-40,1725
316250,317865029,-1130,-383,1998
316251,317866028,515,-768,2490
316252,317867028,369,-1416,2344
316253,317868029,-374,-2252,1646
316254,317869029,-827,-2865,1270
316255,317870029,-949,-3156,1460
316256,317871028,-374,-3258,1641
316257,317872029,38,-3183,1351
316258,317873028,978,-2933,1052
316259,317874028,2827,-2425,1424
316260,317875029,4251,-1868,2347
316261,317876029,5365,-1302,3758
316262,317877029,6280,-849,5525
316263,317878029,8004,-589,7164
316264,317879029,7745,-207,8565
316265,317880029,4620,187,9678
316266,317881028,2293,442,10254
316267,317882029,1317,568,10310
316268,317883029,2141,690,9970
316269,317884029,1262,1038,9177
316270,317885029,-27,1401,8265
316271,317886029,776,1762,7295
316272,317887028,499,2226,6102
316273,317888028,822,2672,5093
316274,317889029,1788,2921,4375
316275,317890029,476,2969,3715
316276,317891028,-2509,2857,3422
316277,317892029,-6451,2577,3340
316278,317893029,-6945,2120,2986
316279,317894029,-5672,1600,2451
316280,317895029,-6675,1263,2207
316281,317896029,-7431,1089,2531
316282,317897029,-7385,855,2583
316283,317898029,-5607,327,1967
316284,317899028,-2965,-161,1629
316285,317900029,-364,-500,2025
316286,317901029,719,-958,2445
316287,317902029,220,-1666,2116
316288,317903029,-369,-2492,1475
316289,317904029,-977,-3024,1362
316290,317905028,-795,-3252,1586
316291,317906029,-155,-3333,1526
316292,317907029,342,-3188,1223
316293,317908029,1545,-2849,1061
316294,317909029,3264,-2279,1618
316295,317910029,4648,-1616,2832
316296,317911029,5410,-1094,4371
316297,317912029,6945,-732,6146
316298,317913029,8608,-483,7703
316299,317914029,6294,-42,8868
316300,317915028,3072,338,9906
316301,317916028,2204,497,10506
316302,317917029,1937,636,10272
316303,317918029,1939,831,9744
316304,317919028,772,1173,9087
316305,317920029,387,1564,8082
316306,317921029,749,1953,6873
316307,317922028,448,2366,5717
316308,317923029,1323,2751,4765
316309,317924029,1083,2926,4007
316310,317925029,-349,2933,3640
316311,317926029,-3674,2802,3544
316312,317927029,-7140,2481,3255
316313,317928028,-6475,1923,2725
316314,317929028,-6072,1431,2288
316315,317930028,-6904,1217,2352
316316,317931029,-7551,1099,2563
316317,317932028,-7183,745,2271
316318,317933028,-4664,156,1736
316319,317934029,-1891,-239,1741
316320,317935029,294,-590,2170
316321,317936029,665,-1170,2306
316322,317937029,234,-1961,1887
316323,317938029,-170,-2708,1389
316324,317939029,-849,-3168,1415
316325,317940029,-570,-3356,1683
316326,317941029,-224,-3390,1510
316327,317942029,230,-3176,1177
316328,317943029,1761,-2702,1321
316329,317944029,3642,-2120,2068
316330,317945029,5118,-1434,3310
316331,317946029,5594,-884,4825
316332,317947029,7428,-615,6448
316333,317948029,8316,-374,8006
316334,317949028,5394,25,9286
316335,317950029,2681,396,10142
316336,317951029,1989,559,10473
316337,317952029,2497,658,10111
316338,317953029,1631,953,9422
316339,317954029,296,1331,8757
316340,317955029,731,1710,7765
316341,317956029,686,2097,6460
316342,317957029,576,2512,5401
316343,317958028,1587,2883,4713
316344,317959028,676,2986,4023
316345,317960029,-1343,2873,3608
316346,317961029,-5261,2654,3513
316347,317962029,-7590,2309,3132
316348,317963028,-5902,1748,2505
316349,317964029,-6565,1326,2141
316350,317965028,-7449,1169,2462
316351,317966029,-7385,1024,2626
316352,317967029,-6651,586,1987
316353,317968029,-3764,10,1537
316354,317969029,-683,-337,1820
316355,317970029,908,-742,2219
316356,317971029,866,-1408,2115
316357,317972029,286,-2267,1630
316358,317973029,-448,-2948,1381
316359,317974029,-922,-3317,1604
316360,317975029,-499,-3467,1744
316361,317976029,-144,-3447,1437
316362,317977029,399,-3193,1111
316363,317978028,2081,-2577,1457
316364,317979028,3889,-1905,2430
316365,317980029,5102,-1246,3775
316366,317981029,6464,-739,5448
316367,317982028,8398,-468,6969
316368,317983028,7156,-200,8197
316369,317984029,4089,127,9497
316370,317985029,2669,460,10349
316371,317986029,2154,602,10313
316372,317987029,2751,721,9901
316373,317988029,1428,1104,9324
316374,317989028,324,1516,8520
316375,317990028,865,1887,7469
316376,317991028,626,2296,6253
316377,317992028,960,2688,5142
316378,317993029,1305,2928,4390
316379,317994029,73,2973,3853
316380,317995029,-2792,2873,3587
316381,317996028,-6726,2595,3424
316382,317997029,-7212,2129,3007
316383,317998029,-5751,1616,2445
316384,317999029,-6766,1316,2170
316385,318000029,-7604,1128,2466
316386,318001029,-7351,844,2421
316387,318002029,-5725,350,1740
316388,318003028,-2824,-86,1486
316389,318004029,53,-400,1962
316390,318005029,1166,-887,2364
316391,318006028,947,-1652,2028
316392,318007028,407,-2550,1430
316393,318008029,-417,-3182,1406
316394,318009029,-731,-3478,1745
316395,318010028,-579,-3595,1687
316396,318011028,-289,-3489,1332
316397,318012028,553,-3100,1218
316398,318013029,2532,-2396,1858
316399,318014029,4437,-1601,2995
316400,318015029,5377,-974,4342
316401,318016029,7288,-609,5809
316402,318017028,8309,-351,7258
316403,318018029,5898,16,8680
316404,318019029,3459,308,9821
316405,318020028,2707,502,10422
316406,318021029,2831,621,10171
316407,318022028,2413,861,9581
316408,318023029,751,1277,9010
316409,318024029,600,1676,8091
316410,318025029,745,2066,6945
316411,318026029,536,2466,5901
316412,318027028,1378,2848,5030
316413,318028029,840,2990,4252
316414,318029029,-811,2965,3837
316415,318030029,-4308,2826,3750
316416,318031029,-7616,2452,3349
316417,318032029,-6915,1874,2707
316418,318033029,-6386,1414,2254
316419,318034029,-7064,1239,2406
316420,318035028,-7591,1137,2600
316421,318036029,-7194,769,2063
316422,318037028,-4442,169,1492
316423,318038029,-1130,-221,1571
316424,318039029,873,-570,2040
316425,318040029,1137,-1194,2165
316426,318041029,780,-2104,1731
316427,318042029,147,-2914,1319
316428,318043029,-674,-3386,1499
316429,318044029,-671,-3610,1882
316430,318045029,-491,-3691,1642
316431,318046029,-224,-3497,1195
316432,318047028,1136,-2912,1333
316433,318048029,3345,-2176,2229
316434,318049029,4813,-1346,3505
316435,318050029,6060,-720,5061
316436,318051028,8370,-413,6553
316437,318052028,7494,-149,7693
316438,318053028,4464,184,9118
316439,318054028,3154,467,10302
316440,318055029,2671,576,10448
316441,318056029,2980,697,10000
316442,318057029,1791,1062,9469
316443,318058028,462,1486,8753
316444,318059029,823,1875,7770
316445,318060029,638,2263,6596
316446,318061029,761,2655,5502
316447,318062028,1330,2979,4704
316448,318063029,90,3046,4017
316449,318064029,-2383,2921,3666
316450,318065029,-6345,2649,3564
316451,318066029,-7656,2236,3216
316452,318067029,-5804,1707,2549
316453,318068029,-6686,1357,2101
316454,318069029,-7730,1158,2398
316455,318070028,-7496,900,2459
316456,318071029,-6213,445,1756
316457,318072029,-3145,-58,1304
316458,318073029,-7,-386,1697
316459,318074029,1240,-814,2210
316460,318075029,1026,-1574,1988
316461,318076029,524,-2565,1401
316462,318077029,-218,-3294,1295
316463,318078028,-591,-3619,1682
316464,318079029,-500,-3754,1762
316465,318080029,-397,-3677,1459
316466,318081028,224,-3322,1198
316467,318082029,2122,-2600,1665
316468,318083029,4108,-1720,2842
316469,318084029,5378,-1010,4331
316470,318085029,7408,-531,5882
316471,318086029,8177,-285,7079
316472,318087029,5830,33,8407
316473,318088029,3827,394,9911
316474,318089029,3118,582,10592
316475,318090029,2950,638,10259
316476,318091029,2585,847,9782
316477,318092029,917,1305,9205
316478,318093029,556,1711,8233
316479,318094029,718,2072,7103
316480,318095029,459,2489,5980
316481,318096029,1151,2873,5019
316482,318097029,768,3019,4276
316483,318098029,-734,3004,3908
316484,318099029,-4198,2881,3782
316485,318100028,-7632,2521,3330
316486,318101028,-7096,1923,2645
316487,318102028,-6384,1440,2162
316488,318103029,-6934,1245,2276
316489,318104028,-7613,1123,2488
316490,318105029,-7362,744,2019
316491,318106029,-4589,159,1451
316492,318107029,-1207,-208,1474
316493,318108029,886,-585,1949
316494,318109029,1183,-1206,2103
316495,318110029,818,-2110,1665
316496,318111028,191,-2980,1253
316497,318112028,-607,-3509,1419
316498,318113029,-545,-3711,1864
316499,318114029,-481,-3728,1691
316500,318115029,-361,-3542,1214
316501,318116029,1098,-2967,1298
316502,318117028,3420,-2221,2176
316503,318118029,4829,-1359,3514
316504,318119029,6029,-690,5145
316505,318120028,8356,-374,6655
316506,318121029,7536,-127,7763
316507,318122028,4520,184,9189
316508,318123028,3236,493,10379
316509,318124029,2826,623,10501
316510,318125029,3043,715,10008
316511,318126029,1782,1057,9452
316512,318127029,547,1506,8806
316513,318128029,853,1934,7813
316514,318129029,580,2317,6569
316515,318130029,730,2676,5466
316516,318131029,1291,2988,4658
316517,318132028,34,3082,4049
316518,318133029,-2476,2947,3753
316519,318134028,-6543,2671,3533
316520,318135028,-7751,2244,3098
316521,318136029,-5805,1728,2489
316522,318137028,-6704,1402,2078
316523,318138029,-7711,1160,2378
316524,318139029,-7468,891,2400
316525,318140029,-6201,447,1646
316526,318141029,-3148,-53,1286
316527,318142029,73,-416,1704
316528,318143028,1259,-877,2173
316529,318144029,914,-1640,1967
316530,318145028,400,-2618,1369
316531,318146028,-281,-3324,1226
316532,318147029,-517,-3620,1624
316533,318148029,-361,-3753,1723
316534,318149029,-268,-3648,1385
316535,318150029,395,-3259,1170
316536,318151029,2346,-2577,1699
316537,318152028,4286,-1710,2850
316538,318153028,5332,-980,4380
316539,318154028,7303,-520,6028
316540,318155029,8168,-284,7284
316541,318156028,5750,35,8555
316542,318157028,3720,376,9992
316543,318158028,3060,574,10684
316544,318159028,2851,646,10301
316545,318160028,2503,863,9777
316546,318161029,1012,1309,9213
316547,318162028,699,1760,8216
316548,318163029,806,2168,7040
316549,318164029,486,2531,5845
316550,318165029,1103,2881,4867
316551,318166029,625,3043,4186
316552,318167029,-865,3041,3873
316553,318168028,-4313,2897,3797
316554,318169029,-7749,2513,3326
316555,318170029,-7169,1911,2639
316556,318171028,-6471,1434,2230
316557,318172029,-7020,1263,2379
316558,318173028,-7708,1134,2550
316559,318174029,-7365,722,2028
316560,318175029,-4533,128,1453
316561,318176028,-1198,-236,1579
316562,318177029,859,-595,2078
316563,318178029,1211,-1247,2160
316564,318179029,830,-2182,1714
316565,318180029,148,-3019,1303
316566,318181029,-506,-3531,1462
316567,318182029,-358,-3736,1843
316568,318183029,-329,-3736,1631
316569,318184029,-224,-3509,1204
316570,318185029,1224,-2918,1356
316571,318186028,3466,-2192,2167
316572,318187028,4832,-1369,3403
316573,318188028,6013,-713,5105
316574,318189029,8211,-373,6706
316575,318190029,7381,-114,7860
316576,318191028,4570,190,9270
316577,318192029,3239,483,10407
316578,318193028,2628,612,10551
316579,318194028,3055,727,10095
316580,318195028,1871,1082,9458
316581,318196028,502,1527,8691
316582,318197028,886,1968,7751
316583,318198029,697,2375,6571
316584,318199028,842,2726,5417
316585,318200028,1288,3011,4647
316586,318201029,-46,3060,4051
316587,318202029,-2510,2913,3728
316588,318203029,-6594,2660,3547
316589,318204029,-7945,2224,3094
316590,318205029,-6059,1679,2475
316591,318206029,-6813,1367,2111
316592,318207028,-7656,1187,2430
316593,318208029,-7374,951,2483
316594,318209029,-6120,471,1706
316595,318210029,-3056,-55,1280
316596,318211029,103,-371,1733
316597,318212029,1331,-816,2209
316598,318213028,1104,-1588,1968
316599,318214029,587,-2570,1422
316600,318215029,-118,-3333,1330
316601,318216029,-433,-3688,1692
316602,318217029,-301,-3828,1765
316603,318218029,-340,-3748,1432
316604,318219029,36,-3360,1191
316605,318220029,1955,-2647,1669
316606,318221029,3958,-1776,2739
316607,318222028,5316,-1027,4182
316608,318223029,7460,-536,5817
316609,318224029,8032,-283,7076
316610,318225029,5568,15,8336
316611,318226029,3757,342,9832
316612,318227028,3292,550,10605
316613,318228029,3100,617,10307
316614,318229028,2699,821,9878
316615,318230029,1129,1274,9371
316616,318231029,753,1759,8397
316617,318232028,1010,2180,7279
316618,318233029,707,2529,6108
316619,318234029,1035,2860,5026
316620,318235029,637,2989,4269
316621,318236029,-931,3017,3956
316622,318237028,-4349,2918,3916
316623,318238029,-7716,2538,3440
316624,318239029,-7385,1953,2671
316625,318240029,-6570,1476,2168
316626,318241029,-6951,1289,2303
316627,318242028,-7531,1182,2499
316628,318243029,-7290,805,1948
316629,318244029,-4548,209,1306
316630,318245029,-1137,-141,1347
316631,318246029,974,-462,1904
316632,318247029,1412,-1117,2052
316633,318248028,1106,-2095,1575
316634,318249028,476,-2995,1191
316635,318250029,-272,-3550,1432
316636,318251029,-462,-3817,1858
316637,318252029,-633,-3887,1656
316638,318253029,-734,-3698,1275
316639,318254029,293,-3102,1423
316640,318255029,2971,-2300,2303
316641,318256029,4864,-1370,3518
316642,318257028,6175,-658,4933
316643,318258029,8135,-384,6317
316644,318259029,7141,-107,7568
316645,318260029,4632,275,9122
316646,318261029,3466,523,10269
316647,318262029,3328,568,10471
316648,318263029,3335,681,10141
316649,318264028,1646,1054,9648
316650,318265029,598,1479,8968
316651,318266029,1078,1909,8012
316652,318267028,847,2337,6817
316653,318268029,783,2732,5714
316654,318269029,1104,3008,4907
316655,318270029,-110,3057,4267
316656,318271029,-2561,2952,3933
316657,318272028,-6556,2695,3736
316658,318273028,-7998,2258,3194
316659,318274029,-6133,1718,2397
316660,318275028,-6698,1418,2020
316661,318276029,-7652,1240,2375
316662,318277028,-7411,984,2349
316663,318278029,-5873,508,1489
316664,318279029,-2674,-1,978
316665,318280028,316,-299,1453
316666,318281029,1510,-754,1988
316667,318282029,1260,-1584,1654
316668,318283029,638,-2627,1038
316669,318284028,-153,-3419,1108
316670,318285029,-644,-3790,1659
316671,318286029,-653,-3960,1697
316672,318287028,-793,-3917,1329
316673,318288029,-466,-3508,1197
316674,318289028,1775,-2718,1835
316675,318290029,3981,-1713,3023
316676,318291029,5857,-916,4494
316677,318292029,8214,-448,6005
316678,318293029,7681,-162,7036
316679,318294029,4948,176,8334
316680,318295029,3900,505,10026
316681,318296028,3958,628,10704
316682,318297029,3478,658,10336
316683,318298029,2235,881,9957
316684,318299029,891,1301,9459
316685,318300029,798,1774,8570
316686,318301029,844,2190,7383
316687,318302029,665,2568,6221
316688,318303029,1006,2914,5211
316689,318304029,280,3032,4338
316690,318305028,-1426,3013,3981
316691,318306029,-4842,2883,3989
316692,318307029,-7798,2556,3455
316693,318308029,-6620,1945,2474
316694,318309028,-6323,1453,1911
316695,318310028,-7309,1274,2195
316696,318311029,-7329,1129,2378
316697,318312028,-6876,701,1577
316698,318313029,-3883,79,833
316699,318314029,-337,-265,1163
316700,318315028,1077,-566,1814
316701,318316028,1178,-1292,1654
316702,318317029,710,-2393,1021
316703,318318028,26,-3296,844
316704,318319029,-513,-3767,1326
316705,318320029,-641,-3990,1710
316706,318321029,-785,-4015,1497
316707,318322028,-798,-3759,1188
316708,318323029,770,-3029,1586
316709,318324029,3292,-2037,2782
316710,318325029,5972,-1162,4350
316711,318326028,7984,-516,5841
316712,318327029,7518,-167,6760
316713,318328029,5717,111,8033
316714,318329028,4651,461,9986
316715,318330029,4056,687,10841
316716,318331029,3429,713,10541
316717,318332029,2665,817,10170
316718,318333029,1094,1198,9635
316719,318334029,372,1683,8733
316720,318335029,699,2087,7657
316721,318336029,588,2471,6500
316722,318337029,777,2876,5347
316723,318338029,837,3031,4454
316724,318339029,-558,3072,4091
316725,318340029,-3883,3007,3971
316726,318341029,-7515,2667,3476
316727,318342029,-7231,2054,2661
316728,318343029,-6190,1529,1988
316729,318344028,-6856,1350,2088
316730,318345029,-7315,1211,2385
316731,318346029,-7393,834,1832
316732,318347029,-4713,190,1010
316733,318348028,-1139,-215,1009
316734,318349028,729,-514,1653
316735,318350029,1149,-1164,1767
316736,318351029,763,-2213,1215
316737,318352028,151,-3179,810
316738,318353029,-435,-3727,1184
316739,318354028,-533,-3969,1825
316740,318355029,-543,-4047,1668
316741,318356029,-666,-3886,1168
316742,318357029,394,-3242,1309
316743,318358028,2971,-2321,2412
316744,318359029,5422,-1290,3995
316745,318360029,7212,-499,5557
316746,318361028,7895,-218,6661
316747,318362028,6562,-24,7778
316748,318363029,4665,384,9537
316749,318364029,3686,690,10679
316750,318365029,3534,688,10688
316751,318366028,3095,779,10284
316752,318367028,1250,1176,9736
316753,318368029,351,1599,8996
316754,318369029,862,1999,8016
316755,318370028,641,2411,6772
316756,318371028,695,2793,5565
316757,318372029,1047,3020,4675
316758,318373028,-221,3095,4142
316759,318374029,-3166,3024,3903
316760,318375029,-7107,2728,3526
316761,318376029,-7525,2201,2842
316762,318377029,-5829,1666,2155
316763,318378029,-6556,1411,2026
316764,318379029,-7478,1251,2316
316765,318380029,-7559,923,1980
316766,318381029,-5373,327,1159
316767,318382029,-2062,-115,902
316768,318383028,208,-420,1469
316769,318384029,929,-998,1861
316770,318385029,763,-1957,1431
316771,318386029,432,-2968,859
316772,318387029,-183,-3648,1014
316773,318388029,-345,-3975,1678
316774,318389029,-441,-4093,1678
316775,318390029,-714,-3973,1240
316776,318391029,102,-3451,1232
316777,318392029,2792,-2610,2142
316778,318393029,4803,-1495,3562
316779,318394029,6401,-634,5165
316780,318395029,8229,-332,6476
316781,318396028,7108,-87,7479
316782,318397028,4719,334,9107
316783,318398028,3667,669,10554
316784,318399029,3760,731,10888
316785,318400028,3375,762,10402
316786,318401029,1506,1076,9803
316787,318402028,492,1495,9195
316788,318403028,844,1944,8303
316789,318404029,631,2348,6995
316790,318405028,482,2710,5707
316791,318406028,1086,3015,4838
316792,318407029,61,3161,4214
316793,318408029,-2328,3111,3944
316794,318409029,-6187,2823,3709
316795,318410029,-7781,2362,3030
316796,318411028,-5834,1778,2199
316797,318412028,-6514,1450,1886
316798,318413029,-7683,1282,2263
316799,318414029,-7521,1006,2181
316800,318415029,-6087,466,1329
316801,318416029,-2866,-54,852
316802,318417029,-97,-344,1366
316803,318418028,985,-855,1852
316804,318419029,972,-1754,1448
316805,318420028,514,-2799,851
316806,318421029,-103,-3580,948
316807,318422029,-410,-3927,1566
316808,318423028,-452,-4066,1674
316809,318424028,-565,-4002,1371
316810,318425029,-28,-3576,1258
316811,318426029,2333,-2769,1923
316812,318427029,4301,-1719,3186
316813,318428029,5975,-908,4781
316814,318429029,8389,-439,6333
316815,318430028,7739,-109,7420
316816,318431028,4904,277,8812
316817,318432028,3690,605,10375
316818,318433028,3717,719,10955
316819,318434028,3458,751,10493
316820,318435029,1970,995,9912
316821,318436029,573,1427,9322
316822,318437028,692,1904,8426
316823,318438029,691,2308,7233
316824,318439028,608,2656,6015
316825,318440029,1147,3002,5004
316826,318441029,211,3164,4224
316827,318442029,-1612,3115,3884
316828,318443029,-5291,2896,3764
316829,318444029,-7917,2504,3160
316830,318445029,-6175,1892,2314
316831,318446029,-6406,1478,1899
316832,318447029,-7579,1312,2260
316833,318448029,-7461,1114,2397
316834,318449028,-6706,603,1486
316835,318450029,-3594,-5,812
316836,318451028,-391,-329,1248
316837,318452028,824,-738,1841
316838,318453029,855,-1535,1598
316839,318454028,487,-2579,957
316840,318455028,-48,-3419,887
316841,318456029,-404,-3847,1429
316842,318457028,-257,-4043,1668
316843,318458029,-273,-4013,1419
316844,318459028,-117,-3666,1159
316845,318460028,1662,-2934,1613
316846,318461029,3774,-1930,2846
316847,318462029,5854,-1077,4491
316848,318463029,8115,-462,6122
316849,318464028,7780,-138,7139
316850,318465029,5275,133,8381
316851,318466029,3930,508,10159
316852,318467029,3714,746,10981
316853,318468029,3433,768,10593
316854,318469029,2478,903,10092
316855,318470029,841,1317,9546
316856,318471029,585,1819,8617
316857,318472029,833,2233,7484
316858,318473029,607,2603,6276
316859,318474028,997,2965,5132
316860,318475029,347,3103,4249
316861,318476028,-1121,3114,3939
316862,318477028,-4365,2987,3923
316863,318478029,-7608,2635,3354
316864,318479029,-6819,1999,2426
316865,318480028,-6342,1471,1862
316866,318481029,-7159,1292,2165
316867,318482029,-7577,1176,2419
316868,318483028,-7271,752,1683
316869,318484029,-4349,89,913
316870,318485028,-948,-294,1120
316871,318486028,532,-633,1778
316872,318487029,918,-1361,1746
316873,318488029,735,-2415,1166
316874,318489029,62,-3290,861
316875,318490029,-383,-3794,1241
316876,318491029,-245,-4027,1682
316877,318492029,-247,-4041,1498
316878,318493029,-213,-3785,1154
316879,318494029,1123,-3091,1431
316880,318495029,3495,-2185,2594
316881,318496029,5525,-1281,4125
316882,318497029,7246,-595,5683
316883,318498029,8048,-281,6930
316884,318499029,6417,32,8185
316885,318500029,4270,452,9901
316886,318501029,3454,695,10851
316887,318502028,3384,741,10715
316888,318503028,2947,887,10248
316889,318504029,1104,1265,9632
316890,318505028,366,1691,8800
316891,318506029,797,2101,7759
316892,318507029,541,2520,6540
316893,318508028,820,2900,5392
316894,318509029,859,3081,4525
316895,318510029,-413,3128,4012
316896,318511029,-3516,3035,3827
316897,318512029,-7248,2690,3435
316898,318513029,-7397,2107,2721
316899,318514028,-5970,1566,2088
316900,318515029,-6680,1337,2020
316901,318516028,-7745,1211,2311
316902,318517029,-7466,869,2005
316903,318518029,-5090,246,1172
316904,318519028,-1960,-188,937
316905,318520029,237,-529,1559
316906,318521028,890,-1136,1868
316907,318522029,660,-2090,1365
316908,318523029,236,-3057,893
316909,318524028,-384,-3652,1157
316910,318525029,-356,-3899,1726
316911,318526029,-235,-3985,1579
316912,318527029,-154,-3875,1083
316913,318528028,917,-3341,1129
316914,318529029,3305,-2509,2127
316915,318530028,4868,-1486,3551
316916,318531029,6243,-719,5213
316917,318532029,8494,-411,6701
316918,318533029,7386,-107,7801
316919,318534029,4393,344,9406
316920,318535029,3273,706,10717
316921,318536028,3332,788,10884
316922,318537029,3222,848,10412
316923,318538029,1523,1194,9870
316924,318539029,351,1592,9187
316925,318540028,723,1978,8162
316926,318541029,567,2350,6852
316927,318542028,628,2719,5614
