row,seconds,esp32_index,micros,v0,v1
116377,118.054158,116439,118053975,8949,-3948,4354
116378,118.055157,116440,118054974,9932,-4105,3538
116379,118.056158,116441,118055975,9584,-3781,3214
116380,118.057158,116442,118056975,7376,-3473,1095
116381,118.058158,116443,118057975,5838,-3545,256
116382,118.059158,116444,118058975,-726,-2749,3361
116383,118.060158,116445,118059975,367,-1942,6591
116384,118.061158,116446,118060975,3748,-2117,6500
116385,118.062158,116447,118061975,-201,-1844,6881
116386,118.063158,116448,118062975,-471,-1689,6774
116387,118.064158,116449,118063975,970,-2031,3602
116388,118.065158,116450,118064975,2785,-1946,1715
116389,118.066158,116451,118065975,8669,-1407,2972
116390,118.067157,116452,118066974,5685,-102,4391
116391,118.068157,116453,118067974,1087,700,3804
116392,118.069158,116454,118068975,5046,856,3932
116393,118.070158,116455,118069975,4014,1748,5399
116394,118.071158,116456,118070975,-4132,2889,7005
116395,118.072157,116457,118071974,-15123,3808,7609
116396,118.073158,116458,118072975,-13623,3779,5086
116397,118.074158,116459,118073975,-6886,3643,2732
116398,118.075158,116460,118074975,-6691,4019,3104
116399,118.076158,116461,118075975,-5310,4778,3577
116400,118.077158,116462,118076975,-3832,4729,2898
116401,118.078158,116463,118077975,-5452,3647,1002
116402,118.079157,116464,118078974,-5099,2707,302
116403,118.080158,116465,118079975,-4433,2224,3792
116404,118.081157,116466,118080974,-1126,1596,7526
116405,118.082157,116467,118081974,569,252,7707
116406,118.083158,116468,118082975,-1627,-482,6255
116407,118.084158,116469,118083975,-727,-985,6115
116408,118.085158,116470,118084975,-372,-1331,6347
116409,118.086158,116471,118085975,1092,-1943,3862
116410,118.087157,116472,118086974,1616,-3093,2259
116411,118.088158,116473,118087975,-14,-2857,4425
116412,118.089158,116474,118088975,2378,-2363,5906
116413,118.090158,116475,118089975,6558,-2374,4874
116414,118.091157,116476,118090974,6357,-1564,3327
116415,118.092158,116477,118091975,10162,-1175,2284
116416,118.093157,116478,118092974,11188,-1404,1861
116417,118.094158,116479,118093975,5737,-1230,2669
116418,118.095158,116480,118094975,2058,-1493,3764
116419,118.096158,116481,118095975,-1045,-1990,4568
116420,118.097158,116482,118096975,-1977,-1992,5677
116421,118.098158,116483,118097975,-1244,-1712,6313
116422,118.099158,116484,118098975,-1826,-1179,6219
116423,118.100158,116485,118099975,1244,-882,5872
116424,118.101158,116486,118100975,5253,-801,4842
116425,118.102158,116487,118101975,5889,-497,3473
116426,118.103158,116488,118102975,4247,-29,3515
116427,118.104158,116489,118103975,1452,1064,4911
116428,118.105158,116490,118104975,475,1748,4951
116429,118.106158,116491,118105975,-8700,2474,3545
116430,118.107158,116492,118106975,-9500,3216,2984
116431,118.108158,116493,118107975,-2109,3536,3252
116432,118.109158,116494,118108975,-4807,4567,4611
116433,118.110158,116495,118109975,-5035,5212,5727
116434,118.111158,116496,118110975,-4592,4813,4687
116435,118.112158,116497,118111975,-9582,4050,3420
116436,118.113158,116498,118112975,-8516,3160,3268
116437,118.114158,116499,118113975,-10041,2545,3926
116438,118.115158,116500,118114975,-12433,1460,3786
116439,118.116158,116501,118115975,-5157,-329,3425
116440,118.117158,116502,118116975,-1552,-999,5338
116441,118.118158,116503,118117975,1174,-1764,7621
116442,118.119158,116504,118118975,7081,-3097,6902
116443,118.120158,116505,118119975,9293,-3953,4481
116444,118.121158,116506,118120975,10175,-4216,3817
116445,118.122158,116507,118121975,9914,-3878,3434
116446,118.123157,116508,118122974,7665,-3499,1182
116447,118.124158,116509,118123975,6724,-3582,214
116448,118.125157,116510,118124974,399,-2918,2907
116449,118.126158,116511,118125975,-587,-1982,6182
116450,118.127158,116512,118126975,3074,-2117,6506
116451,118.128157,116513,118127974,326,-1958,6765
116452,118.129158,116514,118128975,-631,-1697,6929
116453,118.130158,116515,118129975,252,-1904,4159
116454,118.131158,116516,118130975,2127,-1869,2088
116455,118.132158,116517,118131975,8383,-1482,2863
116456,118.133158,116518,118132975,6453,-266,4185
116457,118.134158,116519,118133975,1237,759,3897
116458,118.135158,116520,118134975,5276,854,3927
116459,118.136158,116521,118135975,5040,1565,5039
116460,118.137158,116522,118136975,-3153,2797,6576
116461,118.138158,116523,118137975,-15016,3789,7447
116462,118.139157,116524,118138974,-14356,3811,5318
116463,118.140158,116525,118139975,-6960,3569,2965
116464,118.141158,116526,118140975,-7603,3966,2952
116465,118.142158,116527,118141975,-6414,4724,3672
116466,118.143158,116528,118142975,-3514,4747,3146
116467,118.144158,116529,118143975,-4735,3736,1232
116468,118.145158,116530,118144975,-4246,2753,521
116469,118.146158,116531,118145975,-4087,2293,3337
116470,118.147158,116532,118146975,-2034,1531,7095
116471,118.148157,116533,118147974,918,351,7696
116472,118.149158,116534,118148975,-795,-391,6416
116473,118.150158,116535,118149975,-1033,-904,6141
116474,118.151158,116536,118150975,-535,-1284,6015
116475,118.152158,116537,118151975,945,-1889,3814
116476,118.153158,116538,118152975,1313,-2957,2564
116477,118.154158,116539,118153975,-210,-2927,4374
116478,118.155158,116540,118154975,1537,-2409,5853
116479,118.156158,116541,118155975,6017,-2476,5101
116480,118.157158,116542,118156975,6557,-1688,3300
116481,118.158158,116543,118157975,10608,-1289,2156
116482,118.159157,116544,118158974,11821,-1382,1852
116483,118.160157,116545,118159974,5824,-1234,2537
116484,118.161158,116546,118160975,2318,-1579,3642
116485,118.162158,116547,118161975,-824,-1955,4558
116486,118.163158,116548,118162975,-2586,-1893,5762
116487,118.164158,116549,118163975,-1247,-1634,6501
116488,118.165158,116550,118164975,-1781,-1147,6271
116489,118.166158,116551,118165975,564,-850,5647
116490,118.167158,116552,118166975,5185,-853,4617
116491,118.168158,116553,118167975,5675,-458,3510
116492,118.169157,116554,118168974,4299,-48,3619
116493,118.170158,116555,118169975,1879,954,4945
116494,118.171157,116556,118170974,1276,1729,4979
116495,118.172158,116557,118171975,-7379,2390,3793
116496,118.173158,116558,118172975,-9373,3238,3368
116497,118.174158,116559,118173975,-2755,3558,3248
116498,118.175158,116560,118174975,-5047,4323,4180
116499,118.176158,116561,118175975,-5275,5029,5497
116500,118.177158,116562,118176975,-4670,4768,4773
116501,118.178158,116563,118177975,-9726,4036,3454
116502,118.179158,116564,118178975,-9070,3192,3062
116503,118.180158,116565,118179975,-9905,2552,3558
116504,118.181158,116566,118180975,-12268,1620,3942
116505,118.182158,116567,118181975,-4800,10,3799
116506,118.183157,116568,118182974,-985,-864,5300
116507,118.184157,116569,118183974,1185,-1630,7603
116508,118.185158,116570,118184975,6654,-2868,7124
116509,118.186158,116571,118185975,8690,-3791,4569
116510,118.187158,116572,118186975,9550,-4115,3606
116511,118.188158,116573,118187975,10060,-3950,3377
116512,118.189158,116574,118188975,7543,-3651,1157
116513,118.190158,116575,118189975,6463,-3817,83
116514,118.191158,116576,118190975,1021,-3164,3040
116515,118.192158,116577,118191975,-715,-2128,6296
116516,118.193158,116578,118192975,3098,-2236,6410
116517,118.194158,116579,118193975,1080,-1992,6775
116518,118.195158,116580,118194975,-576,-1640,7131
116519,118.196158,116581,118195975,135,-1910,4199
116520,118.197158,116582,118196975,2291,-1883,1853
116521,118.198158,116583,118197975,7993,-1461,2752
116522,118.199158,116584,118198975,6623,-283,4249
116523,118.200158,116585,118199975,948,845,3877
116524,118.201158,116586,118200975,4549,807,3774
116525,118.202158,116587,118201975,4986,1604,5134
116526,118.203158,116588,118202975,-1564,2894,6800
116527,118.204158,116589,118203975,-13752,3689,7535
116528,118.205158,116590,118204975,-15158,3894,5581
116529,118.206157,116591,118205974,-7402,3488,3018
116530,118.207158,116592,118206975,-7480,3852,2772
116531,118.208158,116593,118207975,-6653,4761,3606
116532,118.209158,116594,118208975,-3783,4685,3059
116533,118.210158,116595,118209975,-5043,3772,1160
116534,118.211158,116596,118210975,-4557,2679,378
116535,118.212158,116597,118211975,-3401,2168,3163
116536,118.213158,116598,118212975,-2123,1638,7004
116537,118.214158,116599,118213975,595,318,7834
116538,118.215158,116600,118214975,-749,-431,6548
116539,118.216158,116601,118215975,-950,-869,6425
116540,118.217158,116602,118216975,-664,-1155,6346
116541,118.218158,116603,118217975,988,-1818,3850
116542,118.219157,116604,118218974,1733,-2900,2249
116543,118.220158,116605,118219975,-103,-2809,4095
116544,118.221158,116606,118220975,1424,-2337,5958
116545,118.222158,116607,118221975,5583,-2423,5014
116546,118.223158,116608,118222975,6077,-1784,3365
116547,118.224157,116609,118223974,9828,-1267,2480
116548,118.225158,116610,118224975,11572,-1340,2027
116549,118.226157,116611,118225974,6516,-1212,2534
116550,118.227158,116612,118226975,3174,-1615,3461
116551,118.228158,116613,118227975,-332,-2014,4368
116552,118.229158,116614,118228975,-2583,-1897,5706
116553,118.230158,116615,118229975,-1216,-1770,6421
116554,118.231158,116616,118230975,-1482,-1302,6089
116555,118.232157,116617,118231974,160,-818,5720
116556,118.233158,116618,118232975,5089,-772,5000
116557,118.234158,116619,118233975,5666,-487,3763
116558,118.235158,116620,118234975,4240,-85,3355
116559,118.236158,116621,118235975,1046,924,4432
116560,118.237158,116622,118236975,1401,1642,5204
116561,118.238157,116623,118237974,-5172,2299,4352
116562,118.239158,116624,118238975,-10631,3325,3465
116563,118.240158,116625,118239975,-3965,3578,3067
116564,118.241158,116626,118240975,-3163,4322,3991
116565,118.242158,116627,118241975,-5159,4944,5555
116566,118.243158,116628,118242975,-5332,4875,4857
116567,118.244158,116629,118243975,-9751,4310,3301
116568,118.245157,116630,118244974,-9963,3093,2767
116569,118.246158,116631,118245975,-8933,2600,3556
116570,118.247158,116632,118246975,-11836,1737,4368
116571,118.248158,116633,118247975,-6481,-6,3721
116572,118.249158,116634,118248975,-1401,-957,4829
116573,118.250158,116635,118249975,1725,-1715,7479
116574,118.251158,116636,118250975,6401,-2897,7376
116575,118.252158,116637,118251975,8603,-3835,4772
116576,118.253158,116638,118252975,9761,-4183,3403
116577,118.254158,116639,118253975,10180,-3949,3468
116578,118.255158,116640,118254975,7819,-3407,1700
116579,118.256158,116641,118255975,6850,-3477,379
116580,118.257158,116642,118256975,1395,-2973,2523
116581,118.258158,116643,118257975,-2004,-1911,5940
116582,118.259158,116644,118258975,2926,-1978,6537
116583,118.260158,116645,118259975,2184,-2023,6530
116584,118.261158,116646,118260975,-872,-1681,6956
116585,118.262158,116647,118261975,-66,-1877,4449
116586,118.263158,116648,118262975,2509,-2026,2065
116587,118.264158,116649,118263975,7418,-1674,2627
116588,118.265157,116650,118264974,7326,-611,4055
116589,118.266158,116651,118265975,1373,625,4036
116590,118.267158,116652,118266975,3849,746,3933
116591,118.268158,116653,118267975,4771,1333,4778
116592,118.269158,116654,118268975,-552,2560,6534
116593,118.270158,116655,118269975,-12605,3564,7672
116594,118.271158,116656,118270975,-15830,3923,5885
116595,118.272158,116657,118271975,-7566,3469,3273
116596,118.273158,116658,118272975,-7247,3723,2503
116597,118.274158,116659,118273975,-7145,4792,3446
116598,118.275158,116660,118274975,-3709,4903,3465
116599,118.276158,116661,118275975,-4541,3951,1446
116600,118.277158,116662,118276975,-5061,2827,177
116601,118.278158,116663,118277975,-3923,2303,2724
116602,118.279158,116664,118278975,-2763,1911,6901
116603,118.280157,116665,118279974,469,577,7991
116604,118.281158,116666,118280975,-397,-322,6648
116605,118.282158,116667,118281975,-687,-879,6244
116606,118.283157,116668,118282974,-535,-1143,6241
116607,118.284158,116669,118283975,833,-1629,4335
116608,118.285158,116670,118284975,1989,-2814,2537
116609,118.286158,116671,118285975,-45,-2881,3725
116610,118.287158,116672,118286975,715,-2405,5736
116611,118.288157,116673,118287974,4958,-2425,5346
116612,118.289158,116674,118288975,5928,-1863,3479
116613,118.290158,116675,118289975,9274,-1363,2424
116614,118.291158,116676,118290975,11955,-1470,1981
116615,118.292158,116677,118291975,7485,-1386,2216
116616,118.293157,116678,118292974,3517,-1534,3469
116617,118.294157,116679,118293974,-240,-1947,4471
116618,118.295158,116680,118294975,-2359,-1958,5345
116619,118.296158,116681,118295975,-1063,-1805,6277
116620,118.297158,116682,118296975,-1737,-1324,6376
116621,118.298158,116683,118297975,-726,-855,5737
116622,118.299158,116684,118298975,4776,-880,4951
116623,118.300158,116685,118299975,5696,-525,4021
116624,118.301157,116686,118300974,4653,-74,3426
116625,118.302158,116687,118301975,1808,727,4200
116626,118.303157,116688,118302974,1483,1628,5184
116627,118.304158,116689,118303975,-3757,2178,4445
116628,118.305158,116690,118304975,-10726,3091,3354
116629,118.306158,116691,118305975,-5928,3687,2930
116630,118.307158,116692,118306975,-3047,4138,3889
116631,118.308158,116693,118307975,-4728,4842,5606
116632,118.309157,116694,118308974,-4535,5031,5104
116633,118.310158,116695,118309975,-8476,4306,3701
116634,118.311158,116696,118310975,-10276,3363,3026
116635,118.312158,116697,118311975,-8968,2695,3284
116636,118.313158,116698,118312975,-11709,1740,3930
116637,118.314158,116699,118313975,-6966,333,3701
116638,118.315158,116700,118314975,-1773,-651,4592
116639,118.316157,116701,118315974,27,-1618,7113
116640,118.317157,116702,118316974,4422,-2604,7417
116641,118.318158,116703,118317975,7781,-3483,5065
116642,118.319158,116704,118318975,9573,-4169,3740
116643,118.320158,116705,118319975,10805,-3990,3786
116644,118.321158,116706,118320975,8851,-3658,2038
116645,118.322158,116707,118321975,7600,-3645,147
116646,118.323158,116708,118322975,3824,-3244,2090
116647,118.324158,116709,118323975,-2049,-2081,5583
116648,118.325158,116710,118324975,1704,-1954,6365
116649,118.326158,116711,118325975,3156,-2089,6448
116650,118.327157,116712,118326974,-1249,-1652,7198
116651,118.328157,116713,118327974,-845,-1772,5175
116652,118.329158,116714,118328975,1743,-1956,2386
116653,118.330158,116715,118329975,5911,-1819,2275
116654,118.331158,116716,118330975,7921,-874,3682
116655,118.332158,116717,118331975,2488,538,4130
116656,118.333157,116718,118332974,3013,756,3880
116657,118.334158,116719,118333975,4364,1171,4277
116658,118.335158,116720,118334975,1541,2222,6136
116659,118.336158,116721,118335975,-8860,3328,7682
116660,118.337157,116722,118336974,-16336,3965,6413
116661,118.338158,116723,118337975,-9553,3483,3855
116662,118.339157,116724,118338974,-7223,3684,2553
116663,118.340158,116725,118339975,-7523,4555,3527
116664,118.341158,116726,118340975,-3633,4781,3842
116665,118.342158,116727,118341975,-3999,4134,1890
116666,118.343157,116728,118342974,-5770,2971,202
116667,118.344158,116729,118343975,-4115,2342,1517
116668,118.345158,116730,118344975,-3675,2076,5666
116669,118.346158,116731,118345975,-179,977,8125
116670,118.347158,116732,118346975,305,30,7210
116671,118.348158,116733,118347975,-1181,-607,6170
116672,118.349158,116734,118348975,-678,-959,6331
116673,118.350158,116735,118349975,1496,-1332,5181
116674,118.351158,116736,118350975,2175,-2454,2871
116675,118.352158,116737,118351975,291,-2852,3187
116676,118.353157,116738,118352974,474,-2485,5476
116677,118.354157,116739,118353974,3792,-2587,5396
116678,118.355158,116740,118354975,5977,-2295,3660
116679,118.356158,116741,118355975,7674,-1573,2737
116680,118.357158,116742,118356975,10824,-1488,2014
116681,118.358157,116743,118357974,9229,-1615,2126
116682,118.359158,116744,118358975,4736,-1656,3239
116683,118.360157,116745,118359974,181,-1869,4188
116684,118.361158,116746,118360975,-2324,-1953,5297
116685,118.362157,116747,118361974,-1149,-1849,6279
116686,118.363158,116748,118362975,-1158,-1427,6272
116687,118.364157,116749,118363974,-857,-846,5826
116688,118.365158,116750,118364975,4069,-785,5276
116689,118.366158,116751,118365975,5387,-553,4147
116690,118.367157,116752,118366974,5045,-149,3261
116691,118.368158,116753,118367975,2993,466,4044
116692,118.369158,116754,118368975,1293,1546,5370
116693,118.370157,116755,118369974,-1992,2203,4768
116694,118.371158,116756,118370975,-10423,2945,3627
116695,118.372158,116757,118371975,-7553,3619,3140
116696,118.373158,116758,118372975,-2111,4058,3673
116697,118.374158,116759,118373975,-4972,4779,5180
116698,118.375158,116760,118374975,-4907,5027,5139
116699,118.376158,116761,118375975,-7585,4458,3823
116700,118.377158,116762,118376975,-11516,3593,2781
116701,118.378158,116763,118377975,-8655,2813,3087
116702,118.379158,116764,118378975,-10615,2033,4017
116703,118.380158,116765,118379975,-9033,690,3840
116704,118.381158,116766,118380975,-2025,-696,4322
116705,118.382158,116767,118381975,375,-1459,6705
116706,118.383157,116768,118382974,3791,-2423,7847
116707,118.384158,116769,118383975,7611,-3411,5572
116708,118.385157,116770,118384974,9003,-4153,3745
116709,118.386158,116771,118385975,10345,-4108,3713
116710,118.387157,116772,118386974,8868,-3620,2359
116711,118.388157,116773,118387974,7120,-3671,305
116712,118.389158,116774,118388975,4753,-3479,1116
116713,118.390158,116775,118389975,-2229,-2328,4877
116714,118.391158,116776,118390975,1002,-1835,6829
116715,118.392158,116777,118391975,4373,-2043,6622
116716,118.393158,116778,118392975,-804,-1738,6986
116717,118.394158,116779,118393975,-324,-1765,5761
116718,118.395158,116780,118394975,1946,-1934,2891
116719,118.396158,116781,118395975,4551,-1821,1892
116720,118.397158,116782,118396975,8427,-1162,3190
116721,118.398158,116783,118397975,3473,337,4333
116722,118.399158,116784,118398975,1775,723,3985
116723,118.400158,116785,118399975,4922,1040,4176
116724,118.401158,116786,118400975,2798,2206,5837
116725,118.402158,116787,118401975,-6732,3111,7554
116726,118.403158,116788,118402975,-16425,3955,7122
116727,118.404158,116789,118403975,-11895,3709,4228
116728,118.405158,116790,118404975,-6781,3578,2448
116729,118.406157,116791,118405974,-6608,4337,3253
116730,118.407158,116792,118406975,-4629,4781,3495
116731,118.408157,116793,118407974,-4145,4410,2113
116732,118.409158,116794,118408975,-5651,3217,508
116733,118.410158,116795,118409975,-4652,2346,982
116734,118.411158,116796,118410975,-4077,2115,5036
116735,118.412157,116797,118411974,-175,1093,8194
116736,118.413158,116798,118412975,260,34,7556
116737,118.414158,116799,118413975,-1706,-611,6166
116738,118.415158,116800,118414975,-192,-1048,6151
116739,118.416158,116801,118415975,894,-1337,5631
116740,118.417158,116802,118416975,1720,-2238,3304
116741,118.418158,116803,118417975,749,-2885,2710
116742,118.419158,116804,118418975,10,-2569,4856
116743,118.420158,116805,118419975,3016,-2256,5822
116744,118.421158,116806,118420975,6397,-2099,4400
116745,118.422158,116807,118421975,6914,-1411,2854
116746,118.423158,116808,118422975,10679,-1108,2156
116747,118.424158,116809,118423975,10654,-1413,2197
116748,118.425157,116810,118424974,5424,-1518,2929
116749,118.426158,116811,118425975,905,-1815,3887
116750,118.427158,116812,118426975,-2020,-2074,5041
116751,118.428158,116813,118427975,-1654,-2010,5948
116752,118.429157,116814,118428974,-1212,-1726,6123
116753,118.430158,116815,118429975,-1787,-1119,5909
116754,118.431158,116816,118430975,2507,-927,5558
116755,118.432158,116817,118431975,5556,-782,4556
116756,118.433158,116818,118432975,6069,-382,3395
116757,118.434158,116819,118433975,4164,129,3768
116758,118.435158,116820,118434975,1659,1228,5228
116759,118.436158,116821,118435975,-709,1956,4887
116760,118.437158,116822,118436975,-10048,2732,3458
116761,118.438157,116823,118437974,-8296,3371,3009
116762,118.439158,116824,118438975,-1785,3779,3515
116763,118.440158,116825,118439975,-5546,4836,4992
116764,118.441158,116826,118440975,-5280,5289,5576
116765,118.442158,116827,118441975,-5700,4727,4383
116766,118.443158,116828,118442975,-10735,3927,3081
116767,118.444158,116829,118443975,-8925,3063,2894
116768,118.445158,116830,118444975,-10564,2261,3691
116769,118.446158,116831,118445975,-10978,1142,3764
116770,118.447158,116832,118446975,-3639,-436,3908
116771,118.448158,116833,118447975,-461,-1236,6153
116772,118.449158,116834,118448975,2834,-2044,7867
116773,118.450158,116835,118449975,7594,-3347,6541
116774,118.451158,116836,118450975,9038,-4048,4250
116775,118.452157,116837,118451974,10308,-4191,3592
116776,118.453158,116838,118452975,9745,-3887,2835
116777,118.454158,116839,118453975,7389,-3565,578
116778,118.455158,116840,118454975,5386,-3595,279
116779,118.456158,116841,118455975,-1225,-2681,3802
116780,118.457158,116842,118456975,446,-1834,6757
116781,118.458158,116843,118457975,3760,-2107,6594
116782,118.459158,116844,118458975,-373,-1861,7015
116783,118.460158,116845,118459975,-409,-1697,6603
116784,118.461158,116846,118460975,975,-1995,3428
116785,118.462158,116847,118461975,3193,-1892,1815
116786,118.463158,116848,118462975,8891,-1305,3074
116787,118.464158,116849,118463975,5142,45,4375
116788,118.465157,116850,118464974,1234,707,3749
116789,118.466157,116851,118465974,5348,897,3755
116790,118.467158,116852,118466975,3675,1920,5241
116791,118.468158,116853,118467975,-5194,3018,7188
116792,118.469158,116854,118468975,-15513,3857,7829
116793,118.470158,116855,118469975,-12628,3709,4783
116794,118.471158,116856,118470975,-6233,3606,2660
116795,118.472158,116857,118471975,-6702,4190,3429
116796,118.473157,116858,118472974,-5914,4611,3714
116797,118.474158,116859,118473975,-4253,4544,2637
116798,118.475158,116860,118474975,-5095,3484,558
116799,118.476158,116861,118475975,-4595,2526,408
116800,118.477157,116862,118476974,-4701,2325,4064
116801,118.478158,116863,118477975,-1689,1409,7558
116802,118.479157,116864,118478974,574,203,7524
116803,118.480158,116865,118479975,-950,-450,6293
116804,118.481158,116866,118480975,-398,-882,6534
116805,118.482157,116867,118481974,-170,-1227,6004
116806,118.483158,116868,118482975,1356,-2044,3515
116807,118.484158,116869,118483975,1488,-2887,2643
116808,118.485158,116870,118484975,-245,-2698,4521
116809,118.486157,116871,118485974,1858,-2313,5893
116810,118.487158,116872,118486975,6203,-2263,4850
116811,118.488158,116873,118487975,6792,-1654,3085
116812,118.489158,116874,118488975,10602,-1263,2046
116813,118.490158,116875,118489975,11105,-1414,2108
116814,118.491157,116876,118490974,5714,-1419,2891
116815,118.492158,116877,118491975,2039,-1741,3648
116816,118.493158,116878,118492975,-1180,-2079,4726
116817,118.494158,116879,118493975,-2204,-1952,5904
116818,118.495157,116880,118494974,-1308,-1700,6272
116819,118.496158,116881,118495975,-1710,-1195,5987
116820,118.497158,116882,118496975,1434,-881,5618
116821,118.498158,116883,118497975,5265,-797,4659
116822,118.499157,116884,118498974,5862,-435,3537
116823,118.500158,116885,118499975,4458,30,3715
116824,118.501158,116886,118500975,1620,1175,4915
116825,118.502158,116887,118501975,504,1810,5176
116826,118.503158,116888,118502975,-8205,2519,3977
116827,118.504158,116889,118503975,-8952,3232,3013
116828,118.505158,116890,118504975,-2119,3494,3081
116829,118.506158,116891,118505975,-4979,4549,4544
116830,118.507158,116892,118506975,-5627,5113,5736
116831,118.508158,116893,118507975,-5274,4744,4476
116832,118.509158,116894,118508975,-9705,3932,3106
116833,118.510158,116895,118509975,-8862,3106,3189
116834,118.511158,116896,118510975,-10171,2561,3932
116835,118.512158,116897,118511975,-12187,1437,3824
116836,118.513158,116898,118512975,-4810,-255,3416
116837,118.514158,116899,118513975,-725,-928,5320
116838,118.515157,116900,118514974,1487,-1676,7847
116839,118.516158,116901,118515975,6264,-2852,7032
116840,118.517158,116902,118516975,8585,-3811,4533
116841,118.518158,116903,118517975,9982,-4159,3610
116842,118.519158,116904,118518975,10156,-3852,3358
116843,118.520158,116905,118519975,8179,-3604,1262
116844,118.521158,116906,118520975,6352,-3725,-39
116845,118.522158,116907,118521975,470,-3108,2939
116846,118.523157,116908,118522974,107,-2114,6356
116847,118.524158,116909,118523975,2993,-2189,6501
116848,118.525158,116910,118524975,355,-2042,6726
116849,118.526158,116911,118525975,-854,-1671,6904
116850,118.527158,116912,118526975,-6,-1906,4091
116851,118.528158,116913,118527975,2559,-1880,1980
116852,118.529158,116914,118528975,8079,-1421,2779
116853,118.530157,116915,118529974,6135,-331,4170
116854,118.531158,116916,118530975,1317,763,3995
116855,118.532158,116917,118531975,5171,926,4114
116856,118.533158,116918,118532975,5252,1543,5078
116857,118.534157,116919,118533974,-2204,2773,6630
116858,118.535158,116920,118534975,-14538,3808,7544
116859,118.536158,116921,118535975,-14666,3825,5345
116860,118.537158,116922,118536975,-6987,3566,2904
116861,118.538158,116923,118537975,-7737,3932,2800
116862,118.539158,116924,118538975,-6902,4774,3720
116863,118.540158,116925,118539975,-3841,4796,3321
116864,118.541158,116926,118540975,-4965,3730,1251
116865,118.542158,116927,118541975,-4242,2672,261
116866,118.543158,116928,118542975,-3604,2169,3014
116867,118.544158,116929,118543975,-2150,1596,6992
116868,118.545158,116930,118544975,623,403,7736
116869,118.546158,116931,118545975,-773,-458,6410
116870,118.547158,116932,118546975,-792,-917,6287
116871,118.548158,116933,118547975,-413,-1124,6334
116872,118.549158,116934,118548975,1076,-1824,4182
116873,118.550158,116935,118549975,1466,-2853,2587
116874,118.551158,116936,118550975,-392,-2853,4222
116875,118.552158,116937,118551975,1351,-2402,5778
116876,118.553158,116938,118552975,5562,-2391,4870
116877,118.554158,116939,118553975,6136,-1791,3323
116878,118.555158,116940,118554975,10142,-1312,2224
116879,118.556158,116941,118555975,11736,-1420,1764
116880,118.557158,116942,118556975,6583,-1280,2662
116881,118.558158,116943,118557975,2975,-1517,3813
116882,118.559158,116944,118558975,-665,-1955,4456
116883,118.560158,116945,118559975,-2663,-1884,5754
116884,118.561158,116946,118560975,-1155,-1654,6582
116885,118.562158,116947,118561975,-1591,-1289,5975
116886,118.563158,116948,118562975,184,-873,5420
116887,118.564157,116949,118563974,5163,-762,4987
116888,118.565158,116950,118564975,5841,-486,3831
116889,118.566158,116951,118565975,4583,-159,3154
116890,118.567158,116952,118566975,1150,829,4337
116891,118.568158,116953,118567975,1140,1710,5476
116892,118.569158,116954,118568975,-4969,2287,4512
116893,118.570157,116955,118569974,-10402,3150,3293
116894,118.571158,116956,118570975,-4770,3643,2998
116895,118.572158,116957,118571975,-3602,4304,4223
116896,118.573158,116958,118572975,-4770,4973,5699
116897,118.574158,116959,118573975,-4628,4865,4645
116898,118.575158,116960,118574975,-9251,4093,3215
116899,118.576158,116961,118575975,-10080,3272,2925
116900,118.577158,116962,118576975,-9322,2632,3587
116901,118.578158,116963,118577975,-11721,1666,4124
116902,118.579158,116964,118578975,-6092,154,3601
116903,118.580158,116965,118579975,-1397,-945,4801
116904,118.581158,116966,118580975,956,-1630,7760
116905,118.582158,116967,118581975,5834,-2703,7534
116906,118.583158,116968,118582975,8250,-3871,4353
116907,118.584158,116969,118583975,9335,-4159,3524
116908,118.585158,116970,118584975,10411,-3867,3705
116909,118.586158,116971,118585975,8067,-3609,1543
116910,118.587158,116972,118586975,7085,-3649,116
116911,118.588157,116973,118587974,2549,-3161,2426
116912,118.589158,116974,118588975,-1891,-1980,6006
116913,118.590158,116975,118589975,2436,-1929,6867
116914,118.591157,116976,118590974,2526,-2040,6733
116915,118.592157,116977,118591974,-1105,-1727,6814
116916,118.593158,116978,118592975,-321,-1888,4578
116917,118.594158,116979,118593975,2261,-1909,2156
116918,118.595158,116980,118594975,7072,-1638,2319
116919,118.596158,116981,118595975,7485,-616,3796
116920,118.597158,116982,118596975,1399,688,4103
116921,118.598158,116983,118597975,3566,772,3988
116922,118.599158,116984,118598975,4755,1294,4682
116923,118.600158,116985,118599975,-296,2592,6409
116924,118.601158,116986,118600975,-12081,3558,7897
116925,118.602158,116987,118601975,-15370,3979,6327
116926,118.603158,116988,118602975,-7319,3488,3182
116927,118.604158,116989,118603975,-7347,3614,2313
116928,118.605158,116990,118604975,-7325,4816,3572
116929,118.606158,116991,118605975,-4139,4828,3590
116930,118.607158,116992,118606975,-4681,3888,1392
116931,118.608158,116993,118607975,-4766,2751,-74
116932,118.609158,116994,118608975,-4094,2228,2440
116933,118.610158,116995,118609975,-3180,1986,6754
116934,118.611158,116996,118610975,528,626,7987
116935,118.612157,116997,118611974,-266,-313,6619
116936,118.613158,116998,118612975,-923,-748,6332
116937,118.614158,116999,118613975,-425,-1027,6639
116938,118.615158,117000,118614975,1075,-1613,4514
116939,118.616158,117001,118615975,1859,-2776,2202
116940,118.617158,117002,118616975,-85,-2839,3715
116941,118.618157,117003,118617974,780,-2281,5897
116942,118.619158,117004,118618975,4868,-2486,5116
