row,seconds,esp32_index,micros,ax,ay,az
167,0.066712,236,170341180,-2413,-2101,2515
168,0.067109,237,170341577,-2413,-2101,2515
169,0.067526,238,170341994,4012,-2822,3605
170,0.067920,239,170342388,4012,-2822,3605
171,0.068323,240,170342791,4012,-2822,3605
172,0.068726,241,170343194,5794,-3206,4151
173,0.069123,242,170343591,5794,-3206,4151
174,0.069530,243,170343998,5512,-3414,5342
175,0.069933,244,170344401,5512,-3414,5342
176,0.070336,245,170344804,5512,-3414,5342
177,0.070739,246,170345207,6873,-3377,7052
178,0.071143,247,170345611,6873,-3377,7052
179,0.071549,248,170346017,6597,-2759,6659
180,0.071945,249,170346413,6597,-2759,6659
181,0.072348,250,170346816,6597,-2759,6659
182,0.072751,251,170347219,6019,-2150,4824
183,0.073155,252,170347623,6019,-2150,4824
184,0.073561,253,170348029,6722,-1427,3770
185,0.073971,254,170348439,6722,-1427,3770
186,0.074360,255,170348828,6722,-1427,3770
187,0.074762,256,170349230,8203,-1307,2729
188,0.075164,257,170349632,8203,-1307,2729
189,0.075570,258,170350038,5968,-1947,1953
190,0.075975,259,170350443,5968,-1947,1953
191,0.076372,260,170350840,5968,-1947,1953
192,0.076782,261,170351250,-2528,-1900,2813
193,0.077191,262,170351659,-2528,-1900,2813
194,0.077602,263,170352070,-4115,-1640,4310
195,0.078005,264,170352473,-4115,-1640,4310
196,0.078410,265,170352878,-4115,-1640,4310
197,0.078830,266,170353298,-93,-1469,5772
198,0.079238,267,170353706,-93,-1469,5772
199,0.079649,268,170354117,1046,-974,6895
200,0.080037,269,170354505,1046,-974,6895
201,0.080438,270,170354906,2688,-503,6794
202,0.080843,271,170355311,2688,-503,6794
203,0.081245,272,170355713,2688,-503,6794
204,0.081643,273,170356111,2701,100,6125
205,0.082025,274,170356493,2701,100,6125
206,0.082417,275,170356885,2701,100,6125
207,0.082815,276,170357283,4367,517,5687
208,0.083209,277,170357677,4367,517,5687
209,0.083604,278,170358072,6237,810,4510
210,0.084000,279,170358468,6237,810,4510
211,0.084382,280,170358850,6237,810,4510
212,0.084777,281,170359245,798,1482,3226
213,0.085172,282,170359640,798,1482,3226
214,0.085564,283,170360032,-3423,1804,2796
215,0.085970,284,170360438,-3423,1804,2796
216,0.086367,285,170360835,-3423,1804,2796
217,0.086769,286,170361237,-10120,2496,2870
218,0.087173,287,170361641,-10120,2496,2870
219,0.087577,288,170362045,-10445,3129,2301
220,0.087979,289,170362447,-10445,3129,2301
221,0.088376,290,170362844,-10445,3129,2301
222,0.088779,291,170363247,-3056,3409,1257
223,0.089181,292,170363649,-3056,3409,1257
224,0.089584,293,170364052,-2370,4171,2619
225,0.089987,294,170364455,-2370,4171,2619
226,0.090384,295,170364852,-2370,4171,2619
227,0.090790,296,170365258,-1105,4419,5025
228,0.091193,297,170365661,-1105,4419,5025
229,0.091595,298,170366063,-3415,4226,5486
230,0.091999,299,170366467,-3415,4226,5486
231,0.092389,300,170366857,-3415,4226,5486
232,0.092797,301,170367265,-8924,3614,4949
233,0.093199,302,170367667,-8924,3614,4949
234,0.093602,303,170368070,-6133,2475,4968
235,0.094005,304,170368473,-6133,2475,4968
236,0.094395,305,170368863,-6133,2475,4968
237,0.094800,306,170369268,-5800,1704,5947
238,0.095203,307,170369671,-5800,1704,5947
239,0.095606,308,170370074,-9078,742,5523
240,0.096010,309,170370478,-9078,742,5523
241,0.096399,310,170370867,-9078,742,5523
242,0.096805,311,170371273,-6100,-961,3241
243,0.097215,312,170371683,-6100,-961,3241
244,0.097620,313,170372088,-2893,-1959,2381
245,0.098025,314,170372493,-2893,-1959,2381
246,0.098429,315,170372897,2017,-2585,3199
247,0.098829,316,170373297,2017,-2585,3199
248,0.099232,317,170373700,2017,-2585,3199
249,0.099629,318,170374097,5162,-3093,4036
250,0.100026,319,170374494,5162,-3093,4036
251,0.100414,320,170374882,5162,-3093,4036
252,0.100821,321,170375289,5577,-3359,4969
253,0.101224,322,170375692,5577,-3359,4969
254,0.101627,323,170376095,6645,-3452,6377
255,0.102031,324,170376499,6645,-3452,6377
256,0.102429,325,170376897,6757,-3017,6913
257,0.102828,326,170377296,6757,-3017,6913
258,0.103231,327,170377699,6757,-3017,6913
259,0.103634,328,170378102,6430,-2332,5366
260,0.104037,329,170378505,6430,-2332,5366
261,0.104435,330,170378903,6583,-1632,3931
262,0.104840,331,170379308,6583,-1632,3931
263,0.105243,332,170379711,6583,-1632,3931
264,0.105640,333,170380108,7456,-1291,3213
265,0.106038,334,170380506,7456,-1291,3213
266,0.106438,335,170380906,7379,-1741,2164
267,0.106845,336,170381313,7379,-1741,2164
268,0.107254,337,170381722,7379,-1741,2164
269,0.107649,338,170382117,547,-2082,2365
270,0.108044,339,170382512,547,-2082,2365
271,0.108455,340,170382923,-4692,-1727,3975
272,0.108858,341,170383326,-4692,-1727,3975
273,0.109268,342,170383736,-4692,-1727,3975
274,0.109686,343,170384154,-1771,-1415,5415
275,0.110085,344,170384553,-1771,-1415,5415
276,0.110495,345,170384963,462,-1169,6418
277,0.110890,346,170385358,462,-1169,6418
278,0.111292,347,170385760,462,-1169,6418
279,0.111695,348,170386163,2540,-748,6785
280,0.112092,349,170386560,2540,-748,6785
281,0.112491,350,170386959,3005,-64,6399
282,0.112893,351,170387361,3005,-64,6399
283,0.113296,352,170387764,3005,-64,6399
284,0.113697,353,170388165,3243,543,5964
285,0.114088,354,170388556,3243,543,5964
286,0.114480,355,170388948,6334,728,4885
287,0.114874,356,170389342,6334,728,4885
288,0.115269,357,170389737,6334,728,4885
289,0.115663,358,170390131,2188,1187,3475
290,0.116050,359,170390518,2188,1187,3475
291,0.116447,360,170390915,-1250,1746,2947
292,0.116844,361,170391312,-1250,1746,2947
293,0.117247,362,170391715,-1250,1746,2947
294,0.117649,363,170392117,-6063,2048,3133
295,0.118044,364,170392512,-6063,2048,3133
296,0.118448,365,170392916,-13215,2987,2275
297,0.118851,366,170393319,-13215,2987,2275
298,0.119254,367,170393722,-13215,2987,2275
299,0.119664,368,170394132,-6984,3461,933
300,0.120052,369,170394520,-6984,3461,933
301,0.120456,370,170394924,-1092,3856,2218
302,0.120861,371,170395329,-1092,3856,2218
303,0.121256,372,170395724,-1092,3856,2218
304,0.121653,373,170396121,-980,4425,4607
305,0.122051,374,170396519,-980,4425,4607
306,0.122463,375,170396931,-2566,4314,5418
307,0.122858,376,170397326,-2566,4314,5418
308,0.123261,377,170397729,-2566,4314,5418
309,0.123658,378,170398126,-7718,3872,5126
310,0.124047,379,170398515,-7718,3872,5126
311,0.124449,380,170398917,-6862,2709,4843
312,0.124847,381,170399315,-6862,2709,4843
313,0.125244,382,170399712,-6862,2709,4843
314,0.125647,383,170400115,-5353,1986,5769
315,0.126041,384,170400509,-5353,1986,5769
316,0.126441,385,170400909,-8758,1197,6058
317,0.126849,386,170401317,-8758,1197,6058
318,0.127251,387,170401719,-8758,1197,6058
319,0.127645,388,170402113,-6427,-600,3748
