sample_index,micros,ax,ay,az
66,50520541,14,50,4355
67,50520940,3,43,4368
68,50521336,3,43,4368
69,50521726,-10,32,4378
70,50522121,-10,32,4378
71,50522525,-10,32,4378
72,50522921,12,23,4399
73,50523318,12,23,4399
74,50523706,12,24,4381
75,50524094,12,24,4381
76,50524488,12,24,4381
77,50524887,4,34,4400
78,50525286,4,34,4400
79,50525666,9,43,4417
80,50526047,9,43,4417
81,50526440,9,43,4417
82,50526833,21,47,4394
83,50527232,21,47,4394
84,50527625,21,47,4394
85,50528017,28,40,4375
86,50528400,28,40,4375
87,50528799,32,55,4350
88,50529193,32,55,4350
89,50529585,32,55,4350
90,50529965,7,54,4335
91,50530365,7,54,4335
92,50530759,7,32,4357
93,50531153,7,32,4357
94,50531546,7,32,4357
95,50531950,25,27,4372
96,50532344,25,27,4372
97,50532737,-3,35,4354
98,50533138,-3,35,4354
99,50533549,-3,35,4354
100,50533943,-17,49,4359
101,50534355,-17,49,4359
102,50534743,-4,46,4351
103,50535157,-4,46,4351
104,50535550,-4,46,4351
105,50535963,-11,47,4352
106,50536360,-11,47,4352
107,50536755,-9,36,4359
108,50537159,-9,36,4359
109,50537562,-9,36,4359
110,50537962,12,24,4366
111,50538363,12,24,4366
112,50538745,-4,27,4387
113,50539149,-4,27,4387
114,50539546,-4,27,4387
115,50539957,-6,27,4380
116,50540358,-6,27,4380
117,50540766,-14,53,4368
118,50541160,-14,53,4368
119,50541568,-14,53,4368
120,50541960,-47,42,4363
121,50542363,-47,42,4363
122,50542751,-47,25,4370
123,50543155,-47,25,4370
124,50543557,-47,25,4370
125,50543965,-21,23,4390
126,50544360,-21,23,4390
127,50544735,2,19,4385
128,50545100,2,19,4385
129,50545497,2,19,4385
130,50545891,15,29,4351
131,50546295,15,29,4351
132,50546676,20,41,4347
133,50547076,20,41,4347
134,50547471,20,41,4347
135,50547870,5,51,4330
136,50548265,5,51,4330
137,50548656,-8,60,4335
138,50549059,-8,60,4335
139,50549457,-8,60,4335
140,50549859,-10,50,4388
141,50550265,-10,50,4388
142,50550655,-9,31,4377
143,50551065,-9,31,4377
144,50551470,-9,31,4377
145,50551870,2,30,4354
146,50552259,2,30,4354
147,50552650,11,47,4381
148,50553017,11,47,4381
149,50553405,11,47,4381
150,50553794,41,54,4358
151,50554187,41,54,4358
152,50554576,41,54,4358
153,50554975,41,42,4339
154,50555369,41,42,4339
155,50555756,25,35,4373
156,50556151,25,35,4373
157,50556550,25,35,4373
158,50556948,22,34,4396
159,50557349,22,34,4396
160,50557730,14,58,4378
161,50558125,14,58,4378
162,50558508,14,58,4378
163,50558889,9,52,4374
164,50559285,9,52,4374
165,50559677,41,29,4399
166,50560069,41,29,4399
167,50560465,41,29,4399
168,50560859,46,33,4392
169,50561254,46,33,4392
170,50561640,46,33,4392
171,50562031,29,51,4398
172,50562425,29,51,4398
173,50562825,29,40,4405
174,50563219,29,40,4405
175,50563619,29,40,4405
176,50564005,1,32,4350
177,50564403,1,32,4350
178,50564798,-6,37,4336
179,50565201,-6,37,4336
180,50565597,-6,37,4336
181,50566001,1,41,4348
182,50566388,1,41,4348
183,50566796,11,48,4352
184,50567183,11,48,4352
185,50567578,11,48,4352
186,50567970,9,30,4394
187,50568355,9,30,4394
188,50568728,8,45,4383
189,50569116,8,45,4383
190,50569503,8,45,4383
191,50569898,9,49,4349
192,50570290,9,49,4349
193,50570682,-5,39,4368
194,50571089,-5,39,4368
195,50571496,-5,39,4368
196,50571891,-7,42,4388
197,50572302,-7,42,4388
198,50572696,-8,25,4391
199,50573105,-8,25,4391
200,50573507,-8,25,4391
201,50573920,-8,41,4374
202,50574318,-8,41,4374
203,50574717,6,37,4349
204,50575099,6,37,4349
205,50575487,6,37,4349
206,50575873,25,52,4353
207,50576273,25,52,4353
208,50576659,26,68,4397
209,50577060,26,68,4397
210,50577455,26,68,4397
211,50577854,-12,31,4381
212,50578256,-12,31,4381
213,50578655,-37,52,4298
214,50579062,-37,52,4298
215,50579472,-37,52,4298
216,50579867,-33,55,4309
217,50580274,-33,55,4309
218,50580668,-14,40,4364
219,50581068,-14,40,4364
220,50581468,-14,40,4364
221,50581882,-6,48,4386
222,50582284,-6,48,4386
223,50582676,-10,38,4363
224,50583075,-10,38,4363
225,50583494,-10,38,4363
226,50583895,14,37,4333
227,50584293,14,37,4333
228,50584668,30,32,4345
229,50585068,30,32,4345
230,50585462,30,32,4345
231,50585863,2,42,4349
232,50586255,2,42,4349
233,50586646,-7,56,4392
234,50587045,-7,56,4392
235,50587452,-7,56,4392
236,50587847,7,49,4408
237,50588247,7,49,4408
238,50588641,17,61,4367
239,50589031,17,61,4367
240,50589425,17,61,4367
241,50589826,21,63,4370
242,50590220,21,63,4370
243,50590619,21,63,4370
244,50591004,32,55,4394
245,50591405,32,55,4394
246,50591791,37,51,4406
247,50592159,37,51,4406
248,50592548,37,51,4406
249,50592940,28,42,4405
250,50593338,28,42,4405
251,50593726,-1,26,4357
252,50594134,-1,26,4357
253,50594541,-1,26,4357
254,50594942,-20,41,4317
255,50595348,-20,41,4317
256,50595743,0,61,4347
257,50596144,0,61,4347
258,50596532,0,61,4347
259,50596931,19,56,4391
260,50597329,19,56,4391
261,50597724,18,52,4397
262,50598112,18,52,4397
263,50598513,18,52,4397
264,50598906,10,42,4333
265,50599312,10,42,4333
266,50599691,21,39,4303
267,50600093,21,39,4303
268,50600480,21,39,4303
269,50600879,36,43,4383
270,50601273,36,43,4383
271,50601659,15,44,4390
272,50602054,15,44,4390
273,50602449,15,44,4390
274,50602845,-37,44,4360
275,50603248,-37,44,4360
276,50603643,-45,45,4384
277,50604042,-45,45,4384
278,50604442,-45,45,4384
279,50604850,-20,57,4404
280,50605259,-20,57,4404
281,50605659,-5,41,4403
282,50606057,-5,41,4403
283,50606458,-5,41,4403
284,50606860,5,26,4379
285,50607253,5,26,4379
286,50607635,5,26,4379
287,50608025,15,50,4363
288,50608419,15,50,4363
289,50608787,-6,43,4365
290,50609182,-6,43,4365
291,50609590,-6,43,4365
292,50609983,-8,47,4361
293,50610398,-8,47,4361
294,50610793,18,64,4345
295,50611193,18,64,4345
296,50611587,18,64,4345
297,50611984,2,47,4345
298,50612372,2,47,4345
299,50612771,-29,50,4388
300,50613166,-29,50,4388
301,50613583,-29,50,4388
302,50613983,-22,54,4411
303,50614391,-22,54,4411
304,50614792,17,24,4365
305,50615184,17,24,4365
306,50615580,17,24,4365
307,50615973,8,30,4389
308,50616361,8,30,4389
309,50616762,-24,57,4404
310,50617157,-24,57,4404
311,50617575,-24,57,4404
312,50617973,-8,45,4359
313,50618386,-8,45,4359
314,50618781,3,46,4381
315,50619178,3,46,4381
316,50619571,3,46,4381
317,50619970,-19,40,4401
318,50620372,-19,40,4401
319,50620780,-7,28,4395
320,50621181,-7,28,4395
321,50621588,-7,28,4395
322,50621986,-5,37,4362
323,50622401,-5,37,4362
324,50622795,-3,47,4356
325,50623203,-3,47,4356
326,50623612,-3,47,4356
327,50624012,1,45,4391
328,50624400,1,45,4391
329,50624780,-25,36,4377
330,50625149,-25,36,4377
331,50625555,-25,36,4377
332,50625961,-27,56,4360
333,50626368,-27,56,4360
334,50626763,-28,52,4363
335,50627169,-28,52,4363
336,50627571,-28,52,4363
337,50627978,-29,37,4370
338,50628364,-29,37,4370
339,50628752,-11,50,4362
340,50629149,-11,50,4362
341,50629557,-11,50,4362
342,50629963,-1,60,4374
343,50630371,-1,60,4374
344,50630768,9,60,4387
345,50631160,9,60,4387
346,50631548,9,60,4387
347,50631942,15,56,4379
348,50632335,15,56,4379
349,50632724,18,37,4374
350,50633112,18,37,4374
351,50633510,18,37,4374
352,50633899,25,39,4364
353,50634304,25,39,4364
354,50634684,4,56,4357
355,50635081,4,56,4357
356,50635471,4,56,4357
357,50635871,-16,44,4375
358,50636266,-16,44,4375
359,50636665,-10,42,4375
360,50637068,-10,42,4375
361,50637478,-10,42,4375
362,50637880,3,35,4340
363,50638280,3,35,4340
364,50638661,25,41,4351
365,50639062,25,41,4351
366,50639450,25,41,4351
367,50639847,19,51,4403
368,50640228,19,51,4403
369,50640625,19,51,4403
370,50641012,-2,30,4374
371,50641414,-2,30,4374
372,50641807,13,36,4355
373,50642192,13,36,4355
374,50642581,13,36,4355
375,50642979,12,45,4399
376,50643368,12,45,4399
377,50643757,-5,45,4394
378,50644159,-5,45,4394
379,50644548,-5,45,4394
380,50644917,4,48,4372
381,50645298,4,48,4372
382,50645684,-5,44,4354
383,50646082,-5,44,4354
384,50646489,-5,44,4354
385,50646891,-23,19,4346
386,50647302,-23,19,4346
387,50647689,-23,39,4356
388,50648094,-23,39,4356
389,50648495,-23,39,4356
390,50648903,-15,59,4377
391,50649309,-15,59,4377
392,50649711,-2,38,4371
393,50650100,-2,38,4371
394,50650510,-2,38,4371
395,50650912,6,48,4366
396,50651316,6,48,4366
397,50651690,-8,38,4363
398,50652093,-8,38,4363
399,50652495,-8,38,4363
400,50652910,-43,50,4355
401,50653309,-43,50,4355
402,50653711,-39,61,4342
403,50654101,-39,61,4342
404,50654510,-39,61,4342
405,50654911,-17,36,4352
406,50655323,-17,36,4352
407,50655715,14,44,4353
408,50656102,14,44,4353
409,50656492,14,44,4353
410,50656892,15,50,4365
411,50657290,15,50,4365
412,50657677,-14,44,4386
413,50658077,-14,44,4386
414,50658478,-14,44,4386
415,50658867,-19,50,4366
416,50659275,-19,50,4366
417,50659662,-11,31,4377
418,50660063,-11,31,4377
419,50660432,-11,31,4377
420,50660822,5,18,4382
421,50661217,5,18,4382
422,50661611,5,18,4382
423,50662003,1,48,4346
424,50662392,1,48,4346
425,50662786,-14,47,4336
426,50663183,-14,47,4336
427,50663597,-14,47,4336
428,50663983,-17,34,4365
429,50664388,-17,34,4365
430,50664784,-13,38,4373
431,50665179,-13,38,4373
432,50665580,-13,38,4373
433,50665988,-9,40,4362
434,50666377,-9,40,4362
435,50666785,-9,25,4367
436,50667181,-9,25,4367
437,50667589,-9,25,4367
438,50667988,-22,29,4371
439,50668391,-22,29,4371
440,50668792,-40,47,4358
441,50669198,-40,47,4358
442,50669600,-40,47,4358
443,50670007,-16,28,4348
444,50670403,-16,28,4348
445,50670810,-7,32,4361
446,50671207,-7,32,4361
447,50671609,-7,32,4361
448,50672010,-16,22,4349
449,50672411,-16,22,4349
450,50672813,-6,26,4319
451,50673220,-6,26,4319
452,50673621,-6,26,4319
453,50674021,12,47,4356
454,50674409,12,47,4356
455,50674803,20,39,4360
456,50675184,20,39,4360
457,50675572,20,39,4360
458,50675967,5,40,4365
459,50676361,5,40,4365
460,50676755,-12,39,4352
461,50677155,-12,39,4352
462,50677560,-12,39,4352
463,50677967,-3,37,4336
464,50678363,-3,37,4336
465,50678759,5,46,4366
466,50679153,5,46,4366
467,50679554,5,46,4366
468,50679943,-2,62,4378
469,50680348,-2,62,4378
470,50680743,-19,46,4367
471,50681146,-19,46,4367
472,50681549,-19,46,4367
473,50681956,-44,47,4373
474,50682352,-44,47,4373
475,50682753,-21,67,4387
476,50683155,-21,67,4387
477,50683565,-21,67,4387
478,50683973,-7,57,4379
479,50684374,-7,57,4379
480,50684772,-4,47,4364
481,50685173,-4,47,4364
482,50685576,-4,47,4364
483,50685981,-8,43,4362
484,50686377,-8,43,4362
485,50686784,14,35,4391
486,50687173,14,35,4391
487,50687569,14,35,4391
488,50687968,33,23,4385
489,50688362,33,23,4385
490,50688749,3,44,4370
491,50689144,3,44,4370
492,50689534,3,44,4370
493,50689929,6,54,4361
494,50690320,6,54,4361
495,50690710,28,40,4358
496,50691092,28,40,4358
497,50691488,28,40,4358
498,50691869,24,52,4389
499,50692254,24,52,4389
500,50692634,-9,54,4380
501,50693040,-9,54,4380
502,50693442,-9,54,4380
503,50693843,-3,24,4342
504,50694252,-3,24,4342
505,50694652,2,11,4338
506,50695037,2,11,4338
507,50695437,2,11,4338
508,50695833,-16,31,4364
509,50696234,-16,31,4364
510,50696635,-19,33,4384
511,50697042,-19,33,4384
512,50697437,-19,33,4384
513,50697847,-27,32,4371
514,50698249,-27,32,4371
515,50698657,-22,31,4365
516,50699055,-22,31,4365
517,50699463,-22,31,4365
518,50699865,-16,44,4362
519,50700273,-16,44,4362
520,50700660,-9,71,4375
521,50701075,-9,71,4375
522,50701471,-9,71,4375
523,50701886,4,60,4383
524,50702272,4,60,4383
525,50702664,22,58,4386
526,50703058,22,58,4386
527,50703458,22,58,4386
528,50703852,29,60,4402
529,50704251,29,60,4402
530,50704644,-2,42,4397
531,50705042,-2,42,4397
532,50705446,-2,42,4397
533,50705854,-26,42,4366
534,50706249,-26,42,4366
535,50706656,-29,40,4367
536,50707048,-29,40,4367
537,50707464,-29,40,4367
538,50707859,-11,28,4357
539,50708268,-11,28,4357
540,50708655,-4,36,4348
541,50709054,-4,36,4348
542,50709462,-4,36,4348
543,50709869,-15,45,4365
544,50710263,-15,45,4365
545,50710663,-30,49,4358
546,50711065,-30,49,4358
547,50711473,-30,49,4358
548,50711875,-49,54,4364
549,50712282,-49,54,4364
550,50712677,-57,39,4350
551,50713090,-57,39,4350
552,50713494,-57,39,4350
553,50713895,-51,38,4343
554,50714302,-51,38,4343
555,50714696,-26,51,4356
556,50715102,-26,51,4356
557,50715512,-26,51,4356
558,50715914,-17,50,4367
559,50716318,-17,50,4367
560,50716716,-13,58,4369
561,50717117,-13,58,4369
562,50717520,-13,58,4369
563,50717927,-4,56,4351
564,50718326,-4,56,4351
565,50718723,0,33,4352
566,50719109,0,33,4352
567,50719512,0,33,4352
568,50719905,25,27,4399
569,50720310,25,27,4399
570,50720690,17,37,4401
571,50721087,17,37,4401
572,50721484,17,37,4401
573,50721884,-1,63,4393
574,50722285,-1,63,4393
575,50722685,10,52,4390
576,50723075,10,52,4390
577,50723474,10,52,4390
578,50723863,14,33,4384
579,50724259,14,33,4384
580,50724641,12,38,4394
581,50725036,12,38,4394
582,50725424,12,38,4394
583,50725826,-8,51,4374
584,50726220,-8,51,4374
585,50726628,-8,51,4374
586,50727027,1,67,4352
587,50727419,1,67,4352
588,50727813,29,67,4374
589,50728211,29,67,4374
590,50728601,29,67,4374
591,50729002,19,37,4396
592,50729389,19,37,4396
593,50729789,26,2,4365
594,50730183,26,2,4365
595,50730575,26,2,4365
596,50730969,6,15,4365
597,50731369,6,15,4365
598,50731764,-18,43,4379
599,50732171,-18,43,4379
600,50732566,-18,43,4379
601,50732985,-7,42,4365
602,50733379,-7,42,4365
603,50733787,-16,13,4341
604,50734189,-16,13,4341
605,50734596,-16,13,4341
606,50735002,-27,13,4359
607,50735403,-27,13,4359
608,50735805,-1,31,4373
609,50736211,-1,31,4373
610,50736612,-1,31,4373
611,50737027,1,30,4352
612,50737414,1,30,4352
613,50737814,-11,35,4374
614,50738215,-11,35,4374
615,50738624,-11,35,4374
616,50739025,17,62,4419
617,50739418,17,62,4419
618,50739813,28,76,4431
619,50740207,28,76,4431
620,50740600,28,76,4431
621,50740998,26,64,4388
622,50741392,26,64,4388
623,50741791,13,63,4381
624,50742180,13,63,4381
625,50742579,13,63,4381
626,50742971,0,81,4373
627,50743371,0,81,4373
628,50743765,-20,68,4320
629,50744166,-20,68,4320
630,50744561,-20,68,4320
631,50744977,-12,39,4322
632,50745379,-12,39,4322
633,50745781,4,39,4333
634,50746173,4,39,4333
635,50746574,4,39,4333
636,50746966,-9,27,4316
637,50747373,-9,27,4316
638,50747774,-25,47,4338
639,50748182,-25,47,4338
640,50748591,-25,47,4338
641,50748996,-6,71,4372
642,50749391,-6,71,4372
643,50749797,-1,60,4381
644,50750198,-1,60,4381
645,50750606,-1,60,4381
646,50751013,8,41,4391
647,50751406,8,41,4391
648,50751801,25,38,4382
649,50752200,25,38,4382
650,50752593,25,38,4382
651,50752991,18,52,4376
652,50753385,18,52,4376
653,50753785,31,42,4381
654,50754174,31,42,4381
655,50754573,31,42,4381
656,50754966,31,29,4365
657,50755366,31,29,4365
658,50755754,23,52,4370
659,50756150,23,52,4370
660,50756541,23,52,4370
661,50756929,17,67,4380
662,50757325,17,67,4380
663,50757720,16,45,4377
664,50758107,16,45,4377
665,50758506,16,45,4377
666,50758894,-2,33,4358
667,50759313,-2,33,4358
668,50759700,-4,26,4339
669,50760116,-4,26,4339
670,50760517,-4,26,4339
671,50760925,9,33,4337
672,50761315,9,33,4337
673,50761701,-11,64,4333
674,50762099,-11,64,4333
675,50762517,-11,64,4333
676,50762912,-8,74,4364
677,50763324,-8,74,4364
678,50763720,23,45,4390
679,50764113,23,45,4390
680,50764508,23,45,4390
681,50764908,7,63,4369
682,50765306,7,63,4369
683,50765693,-16,95,4371
684,50766090,-16,95,4371
685,50766497,-16,95,4371
686,50766898,-8,79,4415
687,50767310,-8,79,4415
688,50767698,-4,54,4446
689,50768108,-4,54,4446
690,50768503,-4,54,4446
691,50768918,7,51,4419
692,50769310,7,51,4419
693,50769696,-2,47,4388
694,50770093,-2,47,4388
695,50770509,-2,47,4388
696,50770911,6,39,4349
697,50771306,6,39,4349
698,50771692,32,38,4319
699,50772090,32,38,4319
700,50772484,32,38,4319
701,50772883,5,29,4334
702,50773276,5,29,4334
703,50773668,-19,17,4334
704,50774070,-19,17,4334
705,50774488,-19,17,4334
706,50774882,-6,26,4345
707,50775294,-6,26,4345
708,50775681,-1,38,4355
709,50776091,-1,38,4355
710,50776487,-1,38,4355
711,50776894,-21,40,4377
712,50777300,-21,40,4377
713,50777700,-24,48,4383
714,50778104,-24,48,4383
715,50778513,-24,48,4383
716,50778922,-10,49,4369
717,50779326,-10,49,4369
718,50779723,0,41,4387
719,50780109,0,41,4387
720,50780503,0,41,4387
721,50780902,7,36,4386
722,50781300,7,36,4386
723,50781692,-21,55,4378
724,50782090,-21,55,4378
725,50782506,-21,55,4378
726,50782901,-25,48,4379
727,50783317,-25,48,4379
728,50783698,-23,4,4395
729,50784102,-23,4,4395
730,50784509,-23,4,4395
731,50784909,-31,-1,4370
732,50785330,-31,-1,4370
733,50785734,-21,11,4321
734,50786130,-21,11,4321
735,50786538,-21,11,4321
736,50786939,-13,27,4338
737,50787350,-13,27,4338
738,50787746,-15,49,4355
739,50788148,-15,49,4355
740,50788557,-15,49,4355
741,50788970,-6,43,4366
742,50789372,-6,43,4366
743,50789774,20,37,4372
744,50790162,20,37,4372
745,50790560,20,37,4372
746,50790959,26,35,4379
747,50791358,26,35,4379
748,50791746,10,48,4389
749,50792136,10,48,4389
750,50792519,10,48,4389
751,50792912,-14,57,4368
752,50793325,-14,57,4368
753,50793722,-4,55,4346
754,50794116,-4,55,4346
755,50794531,-4,55,4346
756,50794925,-6,56,4342
757,50795337,-6,56,4342
758,50795733,-23,52,4362
759,50796147,-23,52,4362
760,50796541,-23,52,4362
761,50796959,-8,42,4355
762,50797361,-8,42,4355
763,50797762,3,43,4324
764,50798150,3,43,4324
765,50798544,3,43,4324
766,50798937,0,62,4328
767,50799340,0,62,4328
768,50799728,-5,56,4351
769,50800136,-5,56,4351
770,50800531,-5,56,4351
771,50800939,3,32,4370
772,50801337,3,32,4370
773,50801731,17,39,4360
774,50802120,17,39,4360
775,50802520,17,39,4360
776,50802916,29,56,4333
777,50803313,29,56,4333
778,50803694,14,68,4342
779,50804091,14,68,4342
780,50804487,14,68,4342
781,50804894,-10,62,4350
782,50805299,-10,62,4350
783,50805693,-19,42,4363
784,50806090,-19,42,4363
785,50806498,-19,42,4363
786,50806895,-9,51,4389
787,50807310,-9,51,4389
788,50807697,10,52,4377
789,50808099,10,52,4377
790,50808494,10,52,4377
791,50808875,29,43,4379
792,50809266,29,43,4379
793,50809657,29,50,4374
794,50810052,29,50,4374
795,50810453,29,50,4374
796,50810847,10,68,4364
797,50811241,10,68,4364
798,50811635,9,63,4373
799,50812026,9,63,4373
800,50812420,9,63,4373
801,50812815,-10,56,4404
802,50813211,-10,56,4404
803,50813625,-10,56,4404
804,50814019,-13,64,4404
805,50814432,-13,64,4404
806,50814826,18,49,4394
807,50815225,18,49,4394
808,50815618,18,49,4394
809,50816011,20,43,4393
810,50816405,20,43,4393
811,50816805,16,63,4386
812,50817199,16,63,4386
813,50817593,16,63,4386
814,50817985,25,48,4406
815,50818384,25,48,4406
816,50818779,8,31,4419
817,50819179,8,31,4419
818,50819567,8,31,4419
819,50819980,-4,42,4386
820,50820382,-4,42,4386
821,50820782,3,50,4366
822,50821175,3,50,4366
823,50821575,3,50,4366
824,50821975,-3,50,4356
825,50822375,-3,50,4356
826,50822776,-9,54,4347
827,50823183,-9,54,4347
828,50823585,-9,54,4347
829,50823998,8,53,4387
830,50824385,8,53,4387
831,50824773,12,38,4368
832,50825168,12,38,4368
833,50825564,12,38,4368
834,50825955,6,46,4344
835,50826351,6,46,4344
836,50826740,14,51,4373
837,50827134,14,51,4373
838,50827528,14,51,4373
839,50827927,-1,43,4387
840,50828332,-1,43,4387
841,50828733,-15,40,4358
842,50829129,-15,40,4358
843,50829545,-15,40,4358
844,50829938,-8,38,4333
845,50830345,-8,38,4333
846,50830736,-9,57,4327
847,50831143,-9,57,4327
848,50831553,-9,57,4327
849,50831965,-4,73,4354
850,50832360,-4,73,4354
851,50832768,7,45,4371
852,50833155,7,45,4371
853,50833558,7,45,4371
854,50833956,13,40,4347
855,50834356,13,40,4347
856,50834739,10,24,4362
857,50835134,10,24,4362
858,50835517,10,24,4362
859,50835893,9,14,4377
860,50836289,9,14,4377
861,50836670,22,57,4369
862,50837057,22,57,4369
863,50837443,22,57,4369
864,50837835,-4,66,4358
865,50838231,-4,66,4358
866,50838631,-16,54,4360
867,50839023,-16,54,4360
868,50839413,-16,54,4360
869,50839789,6,37,4379
870,50840163,6,37,4379
871,50840541,6,37,4379
872,50840931,10,31,4353
873,50841336,10,31,4353
874,50841725,10,44,4326
875,50842118,10,44,4326
876,50842509,10,44,4326
877,50842903,-17,44,4351
878,50843310,-17,44,4351
879,50843703,-18,50,4395
880,50844102,-18,50,4395
881,50844513,-18,50,4395
882,50844909,5,52,4387
883,50845314,5,52,4387
884,50845688,-16,57,4352
885,50846091,-16,57,4352
886,50846494,-16,57,4352
887,50846896,-18,58,4363
888,50847303,-18,58,4363
889,50847696,3,50,4385
890,50848087,3,50,4385
891,50848482,3,50,4385
892,50848870,-14,49,4367
893,50849272,-14,49,4367
894,50849665,-18,23,4372
895,50850072,-18,23,4372
896,50850471,-18,23,4372
897,50850873,2,22,4397
898,50851262,2,22,4397
899,50851649,11,41,4381
900,50852033,11,41,4381
901,50852432,11,41,4381
902,50852822,1,28,4386
903,50853216,1,28,4386
904,50853605,1,28,4386
905,50854004,-2,29,4392
906,50854405,-2,29,4392
907,50854814,9,29,4358
908,50855208,9,29,4358
909,50855608,9,29,4358
910,50855992,-10,26,4348
911,50856405,-10,26,4348
912,50856807,-20,43,4352
913,50857215,-20,43,4352
914,50857617,-20,43,4352
915,50858024,-1,55,4359
916,50858426,-1,55,4359
917,50858827,-8,58,4406
918,50859234,-8,58,4406
919,50859635,-26,55,4405
920,50860035,-26,55,4405
921,50860443,-26,55,4405
922,50860846,-14,39,4361
923,50861254,-14,39,4361
924,50861648,0,40,4369
925,50862040,0,40,4369
926,50862434,0,40,4369
927,50862834,-26,48,4415
928,50863242,-26,48,4415
929,50863642,-35,48,4402
930,50864040,-35,48,4402
931,50864450,-35,48,4402
932,50864845,-16,61,4379
933,50865254,-16,61,4379
934,50865642,-21,72,4375
935,50866032,-21,72,4375
936,50866421,-21,72,4375
937,50866824,-17,56,4353
938,50867225,-17,56,4353
939,50867633,-21,38,4360
940,50868027,-21,38,4360
941,50868434,-21,38,4360
942,50868836,-24,47,4365
943,50869244,-24,47,4365
944,50869645,-11,50,4358
945,50870049,-11,50,4358
946,50870449,-11,50,4358
947,50870858,0,49,4352
948,50871245,0,49,4352
949,50871644,14,43,4355
950,50872029,14,43,4355
951,50872429,14,43,4355
952,50872825,-7,51,4352
953,50873238,-7,51,4352
954,50873633,-12,64,4345
955,50874040,-12,64,4345
956,50874441,-12,64,4345
957,50874842,-11,33,4366
958,50875236,-11,33,4366
959,50875627,-8,24,4365
960,50876027,-8,24,4365
961,50876436,-8,24,4365
962,50876838,23,23,4368
963,50877231,23,23,4368
964,50877625,33,5,4405
965,50878017,33,5,4405
966,50878404,33,5,4405
967,50878805,32,39,4384
968,50879198,32,39,4384
969,50879598,32,39,4384
970,50879989,27,71,4347
971,50880390,27,71,4347
972,50880783,-13,56,4345
973,50881190,-13,56,4345
974,50881587,-13,56,4345
975,50881999,-34,45,4359
976,50882402,-34,45,4359
977,50882808,-3,49,4394
978,50883209,-3,49,4394
979,50883609,-3,49,4394
980,50884017,18,49,4411
981,50884396,18,49,4411
982,50884792,23,37,4376
983,50885192,23,37,4376
984,50885585,23,37,4376
985,50885983,5,37,4352
986,50886377,5,37,4352
987,50886777,11,50,4375
988,50887166,11,50,4375
989,50887565,11,50,4375
990,50887964,15,42,4372
991,50888364,15,42,4372
992,50888752,7,17,4371
993,50889150,7,17,4371
994,50889544,7,17,4371
995,50889948,25,20,4391
996,50890342,25,20,4391
997,50890735,49,34,4369
998,50891123,49,34,4369
999,50891526,49,34,4369
1000,50891912,42,17,4329
1001,50892285,42,17,4329
1002,50892659,23,29,4336
1003,50893061,23,29,4336
1004,50893456,23,29,4336
1005,50893856,12,71,4353
1006,50894251,12,71,4353
1007,50894651,7,63,4366
1008,50895036,7,63,4366
1009,50895436,7,63,4366
1010,50895831,19,30,4373
1011,50896230,19,30,4373
1012,50896614,19,30,4373
1013,50897006,13,20,4375
1014,50897402,13,20,4375
1015,50897797,5,31,4369
1016,50898185,5,31,4369
1017,50898580,5,31,4369
1018,50898972,-5,55,4381
1019,50899379,-5,55,4381
1020,50899782,-16,70,4403
1021,50900184,-16,70,4403
1022,50900560,-16,70,4403
1023,50900929,2,75,4402
1024,50901329,2,75,4402
1025,50901719,25,61,4380
1026,50902100,25,61,4380
1027,50902497,25,61,4380
1028,50902886,5,42,4339
1029,50903290,5,42,4339
1030,50903671,-29,48,4336
1031,50904079,-29,48,4336
1032,50904481,-29,48,4336
1033,50904888,-27,49,4366
1034,50905293,-27,49,4366
1035,50905686,1,54,4369
1036,50906077,1,54,4369
1037,50906473,1,54,4369
1038,50906863,-6,56,4364
1039,50907265,-6,56,4364
1040,50907654,-37,32,4388
1041,50908053,-37,32,4388
1042,50908450,-37,32,4388
1043,50908837,-35,37,4356
1044,50909226,-35,37,4356
1045,50909628,-14,51,4333
1046,50910029,-14,51,4333
1047,50910431,-14,51,4333
1048,50910832,13,43,4363
1049,50911227,13,43,4363
1050,50911615,37,28,4369
1051,50912007,37,28,4369
1052,50912388,37,28,4369
1053,50912790,-5,29,4379
1054,50913198,-5,29,4379
1055,50913605,-5,29,4379
1056,50914003,-29,53,4372
1057,50914410,-29,53,4372
1058,50914805,-3,49,4375
1059,50915218,-3,49,4375
1060,50915613,-6,29,4382
1061,50916027,-6,29,4382
1062,50916422,-6,29,4382
1063,50916836,-17,38,4381
1064,50917231,-17,38,4381
1065,50917638,-27,43,4367
1066,50918040,-27,43,4367
1067,50918441,-27,43,4367
1068,50918846,-8,36,4357
1069,50919261,-8,36,4357
1070,50919656,1,39,4379
1071,50920048,1,39,4379
1072,50920441,1,39,4379
1073,50920841,-16,27,4377
1074,50921243,-16,27,4377
1075,50921650,-31,13,4347
1076,50922051,-31,13,4347
1077,50922451,-31,13,4347
1078,50922859,-33,21,4340
1079,50923257,-33,21,4340
1080,50923659,-11,28,4350
1081,50924057,-11,28,4350
1082,50924465,-11,28,4350
1083,50924860,3,14,4366
1084,50925246,3,14,4366
1085,50925618,22,21,4398
1086,50926011,22,21,4398
1087,50926397,22,21,4398
1088,50926785,20,38,4391
1089,50927180,20,38,4391
1090,50927580,20,38,4391
1091,50927972,3,35,4375
1092,50928346,3,35,4375
